"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Fulvous Whistling-Duck","Dendrocygna bicolor","","","",NA,NA,NA,NA,NA,NA
"Lesser Whistling-Duck","Dendrocygna javanica","","","",18,NA,0.319444444444444,0.666666666666667,15.8888888888889,2.80736141971175
"Bar-headed Goose","Anser indicus","","","X",13,0.0769230769230769,0.375,0.461538461538462,18.9230769230769,2.40523000167276
"Graylag Goose","Anser anser","","","",12,0.0833333333333333,0.291666666666667,0.5,18.6666666666667,2.55704532773293
"Greater White-fronted Goose","Anser albifrons","","","",1,NA,NA,NA,14,NA
"Lesser White-fronted Goose","Anser erythropus","","","",1,NA,NA,NA,14,NA
"Taiga Bean-Goose","Anser fabalis","","","",NA,NA,NA,NA,NA,NA
"Tundra Bean-Goose","Anser serrirostris","","","",NA,NA,NA,NA,NA,NA
"Red-breasted Goose","Branta ruficollis","","","",NA,NA,NA,NA,NA,NA
"Mute Swan","Cygnus olor","","","",NA,NA,NA,NA,NA,NA
"Tundra Swan","Cygnus columbianus","","","",NA,NA,NA,NA,NA,NA
"Whooper Swan","Cygnus cygnus","","","",NA,NA,NA,NA,NA,NA
"Knob-billed Duck","Sarkidiornis melanotos","","","",10,NA,0.3375,0.5,18.7,2.44542239023582
"Ruddy Shelduck","Tadorna ferruginea","","","",32,0.15625,0.45703125,0.75,14.8125,2.05912402100286
"Common Shelduck","Tadorna tadorna","","","",3,NA,0.416666666666667,0.333333333333333,18.6666666666667,4.28419316921064
"Cotton Pygmy-Goose","Nettapus coromandelianus","","","",10,NA,0.3,0.7,17.1,2.92836215125262
"Mandarin Duck","Aix galericulata","","","",NA,NA,NA,NA,NA,NA
"Baikal Teal","Sibirionetta formosa","","","",NA,NA,NA,NA,NA,NA
"Garganey","Spatula querquedula","","","",12,0.166666666666667,0.322916666666667,0.416666666666667,16.75,3.1375308763421
"Northern Shoveler","Spatula clypeata","","","",19,0.157894736842105,0.335526315789474,0.578947368421053,16.6842105263158,2.58329925215061
"Gadwall","Mareca strepera","","","",16,NA,0.453125,0.5,17.125,2.7941459637368
"Falcated Duck","Mareca falcata","","","X",NA,NA,NA,NA,NA,NA
"Eurasian Wigeon","Mareca penelope","","","",15,0.0666666666666667,0.35,0.4,17.8,2.57478232089627
"Indian Spot-billed Duck","Anas poecilorhyncha","","","",24,0.0416666666666667,0.380208333333333,0.541666666666667,14.7083333333333,2.88860778779169
"Eastern Spot-billed Duck","Anas zonorhyncha","","","",NA,NA,NA,NA,NA,NA
"Mallard","Anas platyrhynchos","","","",16,0.125,0.4296875,0.5625,16,3.1553362208593
"Northern Pintail","Anas acuta","","","",17,0.235294117647059,0.419117647058824,0.647058823529412,16.6470588235294,2.52629643993379
"Green-winged Teal","Anas crecca","","","",15,0.266666666666667,0.433333333333333,0.533333333333333,17.3333333333333,2.30856184187857
"Andaman Teal","Anas albogularis","","","",NA,NA,NA,NA,NA,NA
"Marbled Teal","Marmaronetta angustirostris","","","X",1,NA,NA,NA,14,NA
"Pink-headed Duck","Rhodonessa caryophyllacea","","","",NA,NA,NA,NA,NA,NA
"White-winged Duck","Asarcornis scutulata","","","",NA,NA,NA,NA,NA,NA
"Red-crested Pochard","Netta rufina","","","",17,0.117647058823529,0.455882352941176,0.588235294117647,16.9411764705882,2.70204254408301
"Common Pochard","Aythya ferina","","","",16,0.0625,0.453125,0.6875,16.8125,2.58181646326767
"Ferruginous Duck","Aythya nyroca","","","",15,NA,0.35,0.466666666666667,16.9333333333333,2.74844085093915
"Baer's Pochard","Aythya baeri","","","",NA,NA,NA,NA,NA,NA
"Tufted Duck","Aythya fuligula","","","",13,NA,0.432692307692308,0.384615384615385,17.9230769230769,2.39496974488102
"Greater Scaup","Aythya marila","","","",1,NA,NA,NA,23,NA
"Long-tailed Duck","Clangula hyemalis","","","",NA,NA,NA,NA,NA,NA
"Common Goldeneye","Bucephala clangula","","","",1,NA,NA,NA,14,NA
"Smew","Mergellus albellus","","","",NA,NA,NA,NA,NA,NA
"Common Merganser","Mergus merganser","","","",24,0.166666666666667,0.328125,0.458333333333333,15.0833333333333,2.56834003422463
"Red-breasted Merganser","Mergus serrator","","","",NA,NA,NA,NA,NA,NA
"White-headed Duck","Oxyura leucocephala","","","",NA,NA,NA,NA,NA,NA
"Nicobar Megapode","Megapodius nicobariensis","","","",NA,NA,NA,NA,NA,NA
"Hill Partridge","Arborophila torqueola","X","X","X",53,0.0943396226415094,0.389150943396226,0.509433962264151,11.622641509434,1.62158396023062
"Chestnut-breasted Partridge","Arborophila mandellii","","","",NA,NA,NA,NA,NA,NA
"Rufous-throated Partridge","Arborophila rufogularis","","X","X",16,NA,0.21875,0.4375,16,3.31852175925768
"White-cheeked Partridge","Arborophila atrogularis","","","",NA,NA,NA,NA,NA,NA
"Snow Partridge","Lerwa lerwa","","","",9,0.111111111111111,0.375,0.444444444444444,11.6666666666667,3.36323917938909
"Blood Pheasant","Ithaginis cruentus","","","",NA,NA,NA,NA,NA,NA
"Western Tragopan","Tragopan melanocephalus","","","X",NA,NA,NA,NA,NA,NA
"Satyr Tragopan","Tragopan satyra","","X","X",5,NA,0.275,0.4,12.6,5.83408741792579
"Blyth's Tragopan","Tragopan blythii","","","",NA,NA,NA,NA,NA,NA
"Temminck's Tragopan","Tragopan temminckii","","","",NA,NA,NA,NA,NA,NA
"Himalayan Monal","Lophophorus impejanus","X","X","X",35,0.0571428571428571,0.307142857142857,0.371428571428571,8.6,1.71810894676129
"Sclater's Monal","Lophophorus sclateri","","","",NA,NA,NA,NA,NA,NA
"Koklass Pheasant","Pucrasia macrolopha","X","X","X",38,0.0789473684210526,0.391447368421053,0.552631578947368,12.7368421052632,1.95397441681352
"Tibetan Partridge","Perdix hodgsoniae","","","",1,NA,1,NA,1,NA
"Hume's Pheasant","Syrmaticus humiae","","","",NA,NA,NA,NA,NA,NA
"Cheer Pheasant","Catreus wallichii","","X","X",31,0.0645161290322581,0.286290322580645,0.516129032258065,14.5806451612903,2.13506099831549
"Kalij Pheasant","Lophura leucomelanos","","","",73,0.178082191780822,0.561643835616438,0.712328767123288,12.1506849315068,1.45069145957716
"Indian Peafowl","Pavo cristatus","X","X","X",39,0.282051282051282,0.599358974358974,0.846153846153846,14.7179487179487,2.05295080569974
"Green Peafowl","Pavo muticus","","","",NA,NA,NA,NA,NA,NA
"Red Spurfowl","Galloperdix spadicea","","","",NA,NA,NA,NA,NA,NA
"Painted Spurfowl","Galloperdix lunulata","","","",NA,NA,NA,NA,NA,NA
"Gray Peacock-Pheasant","Polyplectron bicalcaratum","","","",NA,NA,NA,NA,NA,NA
"Mountain Bamboo-Partridge","Bambusicola fytchii","","","",NA,NA,NA,NA,NA,NA
"Red Junglefowl","Gallus gallus","","","",51,0.235294117647059,0.492647058823529,0.627450980392157,14.3529411764706,1.65478189323755
"Gray Junglefowl","Gallus sonneratii","","","",NA,NA,NA,NA,NA,NA
"Gray Francolin","Ortygornis pondicerianus","","","",30,0.2,0.508333333333333,0.733333333333333,15.6666666666667,2.30828858000519
"Swamp Francolin","Ortygornis gularis","","","X",NA,NA,NA,NA,NA,NA
"Chinese Francolin","Francolinus pintadeanus","","","",NA,NA,NA,NA,NA,NA
"Black Francolin","Francolinus francolinus","X","X","X",72,0.152777777777778,0.5,0.736111111111111,12.8333333333333,1.39349977665697
"Painted Francolin","Francolinus pictus","","","",NA,NA,NA,NA,NA,NA
"Tibetan Snowcock","Tetraogallus tibetanus","","","",NA,NA,NA,NA,NA,NA
"Himalayan Snowcock","Tetraogallus himalayensis","","","X",4,NA,0.375,0.5,11.75,4.030727808556
"Blue-breasted Quail","Synoicus chinensis","","","",NA,NA,NA,NA,NA,NA
"Common Quail","Coturnix coturnix","","","",5,0.2,0.3,NA,20.8,3.47312884874719
"Japanese Quail","Coturnix japonica","","","",NA,NA,NA,NA,NA,NA
"Rain Quail","Coturnix coromandelica","","","",NA,NA,NA,NA,NA,NA
"Chukar","Alectoris chukar","","","",41,0.024390243902439,0.320121951219512,0.536585365853659,13.2439024390244,1.93810314670236
"Jungle Bush-Quail","Perdicula asiatica","","X","X",12,NA,0.385416666666667,0.666666666666667,19.8333333333333,2.74901561812349
"Rock Bush-Quail","Perdicula argoondah","","","",NA,NA,NA,NA,NA,NA
"Painted Bush-Quail","Perdicula erythrorhyncha","","","",NA,NA,NA,NA,NA,NA
"Manipur Bush-Quail","Perdicula manipurensis","","","",NA,NA,NA,NA,NA,NA
"Himalayan Quail","Ophrysia superciliosa","","","X",NA,NA,NA,NA,NA,NA
"Greater Flamingo","Phoenicopterus roseus","","","",NA,NA,NA,NA,NA,NA
"Lesser Flamingo","Phoeniconaias minor","","","",NA,NA,NA,NA,NA,NA
"Little Grebe","Tachybaptus ruficollis","","","",17,0.117647058823529,0.448529411764706,0.529411764705882,17.7647058823529,2.37405118545112
"Horned Grebe","Podiceps auritus","","","",NA,NA,NA,NA,NA,NA
"Red-necked Grebe","Podiceps grisegena","","","",NA,NA,NA,NA,NA,NA
"Great Crested Grebe","Podiceps cristatus","","","",14,0.214285714285714,0.401785714285714,0.5,17.1428571428571,2.98352398760516
"Eared Grebe","Podiceps nigricollis","","","",1,NA,NA,NA,14,NA
"Rock Pigeon","Columba livia","","","",93,0.172043010752688,0.616935483870968,0.827956989247312,11.1612903225806,1.29941578047714
"Hill Pigeon","Columba rupestris","","","",1,NA,1,NA,10,NA
"Snow Pigeon","Columba leuconota","","","",39,0.0256410256410256,0.320512820512821,0.512820512820513,10.2307692307692,1.95266144069114
"Yellow-eyed Pigeon","Columba eversmanni","","","",NA,NA,NA,NA,NA,NA
"Common Wood-Pigeon","Columba palumbus","","","X",25,0.12,0.21,0.52,16.76,2.19799821655979
"Speckled Wood-Pigeon","Columba hodgsonii","","","",32,0.0625,0.26953125,0.40625,12.6875,2.3424266694206
"Ashy Wood-Pigeon","Columba pulchricollis","","X","X",4,NA,0.5,0.25,16.25,3.33536104992148
"Nilgiri Wood-Pigeon","Columba elphinstonii","","","",NA,NA,NA,NA,NA,NA
"Pale-capped Pigeon","Columba punicea","","","",NA,NA,NA,NA,NA,NA
"Andaman Wood-Pigeon","Columba palumboides","","","",NA,NA,NA,NA,NA,NA
"European Turtle-Dove","Streptopelia turtur","","","",NA,NA,NA,NA,NA,NA
"Oriental Turtle-Dove","Streptopelia orientalis","","","",88,0.193181818181818,0.610795454545455,0.818181818181818,11.4090909090909,1.34126999021929
"Eurasian Collared-Dove","Streptopelia decaocto","","","",71,0.169014084507042,0.512323943661972,0.647887323943662,12.9295774647887,1.38750336153044
"Red Collared-Dove","Streptopelia tranquebarica","","","",22,0.227272727272727,0.448863636363636,0.545454545454545,17.9090909090909,2.05489297141407
"Spotted Dove","Spilopelia chinensis","","","",89,0.134831460674157,0.603932584269663,0.831460674157303,11.6067415730337,1.28248350809562
"Laughing Dove","Spilopelia senegalensis","","","",36,0.222222222222222,0.472222222222222,0.638888888888889,14.5833333333333,2.19950549998049
"Barred Cuckoo-Dove","Macropygia unchall","","","",NA,NA,NA,NA,NA,NA
"Andaman Cuckoo-Dove","Macropygia rufipennis","","","",NA,NA,NA,NA,NA,NA
"Namaqua Dove","Oena capensis","","","",NA,NA,NA,NA,NA,NA
"Asian Emerald Dove","Chalcophaps indica","","","",53,0.132075471698113,0.469339622641509,0.60377358490566,14.5283018867925,1.50881903294205
"Nicobar Pigeon","Caloenas nicobarica","","","",NA,NA,NA,NA,NA,NA
"Orange-breasted Green-Pigeon","Treron bicinctus","","","",3,NA,0.333333333333333,NA,21.6666666666667,4.71125366660628
"Gray-fronted Green-Pigeon","Treron affinis","","","",NA,NA,NA,NA,NA,NA
"Andaman Green-Pigeon","Treron chloropterus","","","",NA,NA,NA,NA,NA,NA
"Ashy-headed Green-Pigeon","Treron phayrei","","","X",4,NA,0.25,NA,22.5,2.5928362848433
"Thick-billed Green-Pigeon","Treron curvirostra","","","",NA,NA,NA,NA,NA,NA
"Yellow-footed Green-Pigeon","Treron phoenicopterus","","","",31,0.129032258064516,0.580645161290323,0.806451612903226,16.3870967741935,2.11543634086308
"Pin-tailed Green-Pigeon","Treron apicauda","","","",20,0.1,0.3625,0.7,15.3,2.89006006129539
"Wedge-tailed Green-Pigeon","Treron sphenurus","","","",58,0.0517241379310345,0.422413793103448,0.620689655172414,13.4310344827586,1.62061704024425
"Green Imperial-Pigeon","Ducula aenea","","","",NA,NA,NA,NA,NA,NA
"Nicobar Imperial-Pigeon","Ducula nicobarica","","","",NA,NA,NA,NA,NA,NA
"Malabar Imperial-Pigeon","Ducula cuprea","","","",NA,NA,NA,NA,NA,NA
"Mountain Imperial-Pigeon","Ducula badia","","","",NA,NA,NA,NA,NA,NA
"Pied Imperial-Pigeon","Ducula bicolor","","","",NA,NA,NA,NA,NA,NA
"Tibetan Sandgrouse","Syrrhaptes tibetanus","","","",NA,NA,NA,NA,NA,NA
"Pallas's Sandgrouse","Syrrhaptes paradoxus","","","",NA,NA,NA,NA,NA,NA
"Pin-tailed Sandgrouse","Pterocles alchata","","","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Sandgrouse","Pterocles exustus","","","",NA,NA,NA,NA,NA,NA
"Spotted Sandgrouse","Pterocles senegallus","","","",NA,NA,NA,NA,NA,NA
"Black-bellied Sandgrouse","Pterocles orientalis","","","",NA,NA,NA,NA,NA,NA
"Painted Sandgrouse","Pterocles indicus","","","",NA,NA,NA,NA,NA,NA
"Great Indian Bustard","Ardeotis nigriceps","","","",NA,NA,NA,NA,NA,NA
"Macqueen's Bustard","Chlamydotis macqueenii","","","",NA,NA,NA,NA,NA,NA
"Bengal Florican","Houbaropsis bengalensis","","","",NA,NA,NA,NA,NA,NA
"Lesser Florican","Sypheotides indicus","","","",NA,NA,NA,NA,NA,NA
"Little Bustard","Tetrax tetrax","","","",NA,NA,NA,NA,NA,NA
"Andaman Coucal","Centropus andamanensis","","","",NA,NA,NA,NA,NA,NA
