"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km"
"Rufous-backed Redstart","Phoenicurus erythronotus","","","",NA,NA,NA,NA,NA,NA
"White-capped Redstart","Phoenicurus leucocephalus","","","X",58,0.103448275862069,0.377155172413793,0.586206896551724,6.25862068965517,1.09354787616501
"Blue-capped Redstart","Phoenicurus coeruleocephala","","","",NA,NA,NA,NA,NA,NA
"Common Redstart","Phoenicurus phoenicurus","","","",NA,NA,NA,NA,NA,NA
"Hodgson's Redstart","Phoenicurus hodgsoni","","","X",34,0.0294117647058824,0.448529411764706,0.558823529411765,8.20588235294118,1.47283167202137
"White-throated Redstart","Phoenicurus schisticeps","","","",6,NA,0.277777777777778,0.333333333333333,11.5,4.00882692733589
"White-winged Redstart","Phoenicurus erythrogastrus","","","",3,NA,0.333333333333333,NA,3.33333333333333,0.653333333333333
"Black Redstart","Phoenicurus ochruros","","","X",23,0.0434782608695652,0.279503105590062,0.260869565217391,9.17391304347826,1.86737306906482
"Daurian Redstart","Phoenicurus auroreus","","","",37,0.162162162162162,0.320945945945946,0.513513513513513,7.72972972972973,1.45228196155872
"Chestnut-bellied Rock-Thrush","Monticola rufiventris","","","X",40,0.075,0.346875,0.5,6.825,1.36062269869539
"Blue-capped Rock-Thrush","Monticola cinclorhyncha","","","X",10,NA,0.4625,0.7,9.9,3.21994589326522
"Rufous-tailed Rock-Thrush","Monticola saxatilis","","","",NA,NA,NA,NA,NA,NA
"Blue Rock-Thrush","Monticola solitarius","","","X",38,0.0526315789473684,0.302631578947368,0.473684210526316,7.05263157894737,1.35290310606652
"Whinchat","Saxicola rubetra","","","",NA,NA,NA,NA,NA,NA
"White-browed Bushchat","Saxicola macrorhynchus","","","",NA,NA,NA,NA,NA,NA
"White-throated Bushchat","Saxicola insignis","","","X",1,1,NA,NA,16,NA
"Siberian Stonechat","Saxicola maurus","","","X",53,0.0943396226415094,0.372641509433962,0.735849056603774,6.45283018867925,1.1742041403672
"Amur Stonechat","Saxicola stejnegeri","","","",NA,NA,NA,NA,NA,NA
"White-tailed Stonechat","Saxicola leucurus","","","X",3,NA,0.416666666666667,NA,10,2.99394945403782
"Pied Bushchat","Saxicola caprata","","","",NA,NA,NA,NA,NA,NA
"Jerdon's Bushchat","Saxicola jerdoni","","","",NA,NA,NA,NA,NA,NA
"Gray Bushchat","Saxicola ferreus","","","X",47,0.106382978723404,0.348404255319149,0.531914893617021,6.93617021276596,1.20620021228356
"Northern Wheatear","Oenanthe oenanthe","","","",1,NA,NA,NA,17,NA
"Isabelline Wheatear","Oenanthe isabellina","","","",NA,NA,NA,NA,NA,NA
"Desert Wheatear","Oenanthe deserti","","","",NA,NA,NA,NA,NA,NA
"Pied Wheatear","Oenanthe pleschanka","","","",NA,NA,NA,NA,NA,NA
"Brown Rock Chat","Oenanthe fusca","","","",NA,NA,NA,NA,NA,NA
"Variable Wheatear","Oenanthe picata","","","",NA,NA,NA,NA,NA,NA
"Hume's Wheatear","Oenanthe albonigra","","","",NA,NA,NA,NA,NA,NA
"Finsch's Wheatear","Oenanthe finschii","","","",NA,NA,NA,NA,NA,NA
"Persian Wheatear","Oenanthe chrysopygia","","","",NA,NA,NA,NA,NA,NA
"Bohemian Waxwing","Bombycilla garrulus","","","",NA,NA,NA,NA,NA,NA
"Hypocolius","Hypocolius ampelinus","","","",NA,NA,NA,NA,NA,NA
"Thick-billed Flowerpecker","Dicaeum agile","","","",NA,NA,NA,NA,NA,NA
"Yellow-vented Flowerpecker","Dicaeum chrysorrheum","","","",6,NA,0.333333333333333,NA,6.83333333333333,2.55134822746284
"Yellow-bellied Flowerpecker","Dicaeum melanozanthum","","","",10,NA,0.1875,0.3,10.5,3.28295936956616
"Pale-billed Flowerpecker","Dicaeum erythrorhynchos","","","",NA,NA,NA,NA,NA,NA
"Nilgiri Flowerpecker","Dicaeum concolor","","","",NA,NA,NA,NA,NA,NA
"Plain Flowerpecker","Dicaeum minullum","","","X",26,NA,0.230769230769231,0.307692307692308,7.30769230769231,1.36992742864844
"Andaman Flowerpecker","Dicaeum virescens","","","",NA,NA,NA,NA,NA,NA
"Fire-breasted Flowerpecker","Dicaeum ignipectus","","","X",47,0.0851063829787234,0.297872340425532,0.574468085106383,6.29787234042553,1.2084235092564
"Scarlet-backed Flowerpecker","Dicaeum cruentatum","","","X",12,0.166666666666667,0.178571428571429,0.0833333333333333,7.66666666666667,2.44057784182767
"Ruby-cheeked Sunbird","Chalcoparia singalensis","","","X",8,NA,0.328125,0.625,9.125,2.97335248499064
"Purple-rumped Sunbird","Leptocoma zeylonica","","","",NA,NA,NA,NA,NA,NA
"Crimson-backed Sunbird","Leptocoma minima","","","",NA,NA,NA,NA,NA,NA
"Van Hasselt's Sunbird","Leptocoma brasiliana","","","",NA,NA,NA,NA,NA,NA
"Purple Sunbird","Cinnyris asiaticus","","","",NA,NA,NA,NA,NA,NA
"Ornate Sunbird","Cinnyris ornatus","","","",NA,NA,NA,NA,NA,NA
"Loten's Sunbird","Cinnyris lotenius","","","",NA,NA,NA,NA,NA,NA
"Fire-tailed Sunbird","Aethopyga ignicauda","","","X",14,NA,0.446428571428571,0.714285714285714,10,2.58264027096899
"Black-throated Sunbird","Aethopyga saturata","","","X",61,0.114754098360656,0.305327868852459,0.475409836065574,6.36065573770492,1.02146395374331
"Mrs. Gould's Sunbird","Aethopyga gouldiae","","","X",20,NA,0.4,0.5,8.15,2.28959987311045
"Green-tailed Sunbird","Aethopyga nipalensis","","","X",38,0.0526315789473684,0.371710526315789,0.526315789473684,6.60526315789474,1.42104825877837
"Vigors's Sunbird","Aethopyga vigorsii","","","",NA,NA,NA,NA,NA,NA
"Crimson Sunbird","Aethopyga siparaja","","","X",27,0.111111111111111,0.365740740740741,0.592592592592593,8.14814814814815,1.61971977822284
"Little Spiderhunter","Arachnothera longirostra","","","X",26,0.0769230769230769,0.322115384615385,0.5,7.92307692307692,1.58271790800868
"Streaked Spiderhunter","Arachnothera magna","","","X",63,0.0952380952380952,0.367063492063492,0.571428571428571,5.95238095238095,0.949600179966345
"Asian Fairy-bluebird","Irena puella","","","X",16,0.25,0.421875,0.5,6.6875,2.23272843176236
"Blue-winged Leafbird","Chloropsis moluccensis","","X","X",6,0.333333333333333,0.270833333333333,0.333333333333333,7.66666666666667,4.19356544137696
"Jerdon's Leafbird","Chloropsis jerdoni","","","",NA,NA,NA,NA,NA,NA
"Golden-fronted Leafbird","Chloropsis aurifrons","","","X",18,0.0555555555555556,0.381944444444444,0.333333333333333,6.66666666666667,2.10812806099834
"Orange-bellied Leafbird","Chloropsis hardwickii","","","X",59,0.0847457627118644,0.364406779661017,0.542372881355932,6.40677966101695,0.990673923914802
"Streaked Weaver","Ploceus manyar","","X","X",3,NA,0.375,0.666666666666667,12,4.08006535895362
"Baya Weaver","Ploceus philippinus","","","X",8,NA,0.25,0.25,8.5,3.18634586948749
"Finn's Weaver","Ploceus megarhynchus","","","",NA,NA,NA,NA,NA,NA
"Black-breasted Weaver","Ploceus benghalensis","","","X",NA,NA,NA,NA,NA,NA
"Indian Silverbill","Euodice malabarica","","","",NA,NA,NA,NA,NA,NA
"Scaly-breasted Munia","Lonchura punctulata","","","X",34,0.0294117647058824,0.316176470588235,0.588235294117647,7.17647058823529,1.54474822537347
"Black-throated Munia","Lonchura kelaarti","","","",NA,NA,NA,NA,NA,NA
"White-rumped Munia","Lonchura striata","","","X",37,0.0810810810810811,0.239864864864865,0.486486486486487,6.89189189189189,1.38963634265966
"Tricolored Munia","Lonchura malacca","","X","X",8,NA,0.296875,0.375,8.625,2.98486599364193
"Chestnut Munia","Lonchura atricapilla","","","",NA,NA,NA,NA,NA,NA
"Green Avadavat","Amandava formosa","","","",NA,NA,NA,NA,NA,NA
"Red Avadavat","Amandava amandava","","","",NA,NA,NA,NA,NA,NA
"Alpine Accentor","Prunella collaris","","","X",10,NA,0.375,0.8,9.3,3.26731993467973
"Altai Accentor","Prunella himalayana","","","X",3,NA,NA,NA,8,6.88329378519712
"Robin Accentor","Prunella rubeculoides","","","",NA,NA,NA,NA,NA,NA
"Rufous-breasted Accentor","Prunella strophiata","","","X",28,0.142857142857143,0.388392857142857,0.535714285714286,6.85714285714286,1.79691917417521
"Brown Accentor","Prunella fulvescens","","","",NA,NA,NA,NA,NA,NA
"Black-throated Accentor","Prunella atrogularis","","","",NA,NA,NA,NA,NA,NA
"Maroon-backed Accentor","Prunella immaculata","","","",20,0.05,0.24375,0.35,8.2,2.17792677852851
"House Sparrow","Passer domesticus","","","X",21,NA,0.285714285714286,0.476190476190476,8.90476190476191,1.64489243147116
"Spanish Sparrow","Passer hispaniolensis","","","",NA,NA,NA,NA,NA,NA
"Sind Sparrow","Passer pyrrhonotus","","","",NA,NA,NA,NA,NA,NA
"Russet Sparrow","Passer cinnamomeus","","","X",26,0.115384615384615,0.394230769230769,0.653846153846154,7.15384615384615,1.60411659774831
"Eurasian Tree Sparrow","Passer montanus","","","X",66,0.0757575757575758,0.361742424242424,0.681818181818182,6.15151515151515,0.965262213483162
"Yellow-throated Sparrow","Gymnoris xanthocollis","","","",NA,NA,NA,NA,NA,NA
"Rock Sparrow","Petronia petronia","","","",NA,NA,NA,NA,NA,NA
"Pale Rockfinch","Carpospiza brachydactyla","","","",NA,NA,NA,NA,NA,NA
"Black-winged Snowfinch","Montifringilla adamsi","","","",NA,NA,NA,NA,NA,NA
"White-rumped Snowfinch","Onychostruthus taczanowskii","","","",NA,NA,NA,NA,NA,NA
"Rufous-necked Snowfinch","Pyrgilauda ruficollis","","","",NA,NA,NA,NA,NA,NA
"Blanford's Snowfinch","Pyrgilauda blanfordi","","","",NA,NA,NA,NA,NA,NA
"Forest Wagtail","Dendronanthus indicus","","","",NA,NA,NA,NA,NA,NA
"Gray Wagtail","Motacilla cinerea","","","X",47,0.0638297872340425,0.327127659574468,0.659574468085106,6.85106382978723,1.27156559405013
"Western Yellow Wagtail","Motacilla flava","","","X",15,NA,0.225,0.2,9.6,2.25349269653428
"Eastern Yellow Wagtail","Motacilla tschutschensis","","","",NA,NA,NA,NA,NA,NA
"Citrine Wagtail","Motacilla citreola","","","X",15,NA,0.266666666666667,0.466666666666667,9.26666666666667,2.41544070053019
"White-browed Wagtail","Motacilla maderaspatensis","","","",NA,NA,NA,NA,NA,NA
"White Wagtail","Motacilla alba","","","X",64,0.09375,0.404296875,0.6875,5.859375,1.04481110816076
"Richard's Pipit","Anthus richardi","","","X",4,NA,0.333333333333333,NA,12,2.88504188300043
"Paddyfield Pipit","Anthus rufulus","","","X",22,0.0454545454545455,0.301136363636364,0.363636363636364,8.13636363636364,1.95275520548838
"Long-billed Pipit","Anthus similis","","","",NA,NA,NA,NA,NA,NA
"Blyth's Pipit","Anthus godlewskii","","","X",6,NA,0.5,0.5,9.66666666666667,4.92389728207692
"Tawny Pipit","Anthus campestris","","","",NA,NA,NA,NA,NA,NA
"Nilgiri Pipit","Anthus nilghiriensis","","","",NA,NA,NA,NA,NA,NA
"Upland Pipit","Anthus sylvanus","","","",NA,NA,NA,NA,NA,NA
"Meadow Pipit","Anthus pratensis","","","",NA,NA,NA,NA,NA,NA
"Rosy Pipit","Anthus roseatus","","","X",20,NA,0.39375,0.55,9.4,1.96206207316368
"Tree Pipit","Anthus trivialis","","","",NA,NA,NA,NA,NA,NA
"Olive-backed Pipit","Anthus hodgsoni","","","X",48,0.0625,0.377604166666667,0.645833333333333,6.85416666666667,1.23381550259528
"Red-throated Pipit","Anthus cervinus","","","",NA,NA,NA,NA,NA,NA
"Water Pipit","Anthus spinoletta","","","",NA,NA,NA,NA,NA,NA
"American Pipit","Anthus rubescens","","","",NA,NA,NA,NA,NA,NA
"Common Chaffinch","Fringilla coelebs","","","",NA,NA,NA,NA,NA,NA
"Brambling","Fringilla montifringilla","","","",NA,NA,NA,NA,NA,NA
"Black-and-yellow Grosbeak","Mycerobas icterioides","","","",NA,NA,NA,NA,NA,NA
"Collared Grosbeak","Mycerobas affinis","","","X",9,NA,0.285714285714286,0.444444444444444,9.77777777777778,3.37555555555556
"Spot-winged Grosbeak","Mycerobas melanozanthos","","","X",10,NA,0.2375,0.5,10,2.75641635300459
"White-winged Grosbeak","Mycerobas carnipes","","","",6,NA,0.333333333333333,0.666666666666667,10.3333333333333,4.5169862125586
"Hawfinch","Coccothraustes coccothraustes","","","",NA,NA,NA,NA,NA,NA
"Common Rosefinch","Carpodacus erythrinus","","","X",13,NA,0.336538461538462,0.230769230769231,10.1538461538462,2.55789823732394
"Scarlet Finch","Carpodacus sipahi","","","",12,0.0833333333333333,0.447916666666667,0.666666666666667,10.1666666666667,2.84269967005687
"Blyth's Rosefinch","Carpodacus grandis","","","",NA,NA,NA,NA,NA,NA
"Himalayan Beautiful Rosefinch","Carpodacus pulcherrimus","","","X",6,NA,0.428571428571429,0.666666666666667,9.5,3.81235535244727
"Pink-rumped Rosefinch","Carpodacus waltoni","","","",NA,NA,NA,NA,NA,NA
"Dark-rumped Rosefinch","Carpodacus edwardsii","","","X",18,NA,0.319444444444444,0.5,7.77777777777778,2.40601400935596
"Pink-browed Rosefinch","Carpodacus rodochroa","","","",NA,NA,NA,NA,NA,NA
"Spot-winged Rosefinch","Carpodacus rodopeplus","","","",NA,NA,NA,NA,NA,NA
"Vinaceous Rosefinch","Carpodacus vinaceus","","","",NA,NA,NA,NA,NA,NA
"Pale Rosefinch","Carpodacus stoliczkae","","","",NA,NA,NA,NA,NA,NA
"Sillem's Rosefinch","Carpodacus sillemi","","","",NA,NA,NA,NA,NA,NA
"Streaked Rosefinch","Carpodacus rubicilloides","","","",NA,NA,NA,NA,NA,NA
"Great Rosefinch","Carpodacus rubicilla","","","",NA,NA,NA,NA,NA,NA
"Red-fronted Rosefinch","Carpodacus puniceus","","","",1,NA,1,NA,4,NA
"Crimson-browed Finch","Carpodacus subhimachalus","","","X",13,NA,0.346153846153846,0.461538461538462,9.84615384615385,2.77049145093148
"Three-banded Rosefinch","Carpodacus trifasciatus","","","",NA,NA,NA,NA,NA,NA
"Himalayan White-browed Rosefinch","Carpodacus thura","","X","X",6,NA,0.395833333333333,0.666666666666667,10.3333333333333,4.5169862125586
"Chinese White-browed Rosefinch","Carpodacus dubius","","","",NA,NA,NA,NA,NA,NA
"Brown Bullfinch","Pyrrhula nipalensis","","X","X",11,NA,0.329545454545455,0.545454545454545,10.9090909090909,2.77757965868318
"Orange Bullfinch","Pyrrhula aurantiaca","","","",NA,NA,NA,NA,NA,NA
"Red-headed Bullfinch","Pyrrhula erythrocephala","","X","X",7,NA,0.446428571428571,0.714285714285714,11.5714285714286,3.39096839658919
"Gray-headed Bullfinch","Pyrrhula erythaca","","","",13,NA,0.413461538461538,0.461538461538462,9.15384615384615,2.74369623565193
"Crimson-winged Finch","Rhodopechys sanguineus","","","",NA,NA,NA,NA,NA,NA
"Trumpeter Finch","Bucanetes githagineus","","","",NA,NA,NA,NA,NA,NA
"Mongolian Finch","Bucanetes mongolicus","","","",NA,NA,NA,NA,NA,NA
"Blanford's Rosefinch","Agraphospiza rubescens","","","",2,NA,0.75,1,9,9.8
"Gold-naped Finch","Pyrrhoplectes epauletta","X","X","X",17,0.0588235294117647,0.338235294117647,0.588235294117647,8.94117647058824,2.31953312328895
"Spectacled Finch","Callacanthis burtoni","","","",NA,NA,NA,NA,NA,NA
"Dark-breasted Rosefinch","Procarduelis nipalensis","","","X",24,0.0416666666666667,0.338541666666667,0.583333333333333,8,1.92777862701676
"Plain Mountain Finch","Leucosticte nemoricola","","","X",13,NA,0.336538461538462,0.307692307692308,7.76923076923077,2.94547156858477
"Black-headed Mountain Finch","Leucosticte brandti","","","X",1,NA,1,1,4,NA
"Desert Finch","Rhodospiza obsoleta","","","",NA,NA,NA,NA,NA,NA
"Yellow-breasted Greenfinch","Chloris spinoides","","X","X",12,NA,0.510416666666667,0.75,9,2.9449453357071
"Black-headed Greenfinch","Chloris ambigua","","","",8,NA,0.375,0.875,5.625,1.65391202909949
"Twite","Linaria flavirostris","","","",NA,NA,NA,NA,NA,NA
"Eurasian Linnet","Linaria cannabina","","","",NA,NA,NA,NA,NA,NA
"Red Crossbill","Loxia curvirostra","","","",4,NA,0.458333333333333,0.5,11.75,4.48200475977733
"European Goldfinch","Carduelis carduelis","","","",NA,NA,NA,NA,NA,NA
"Fire-fronted Serin","Serinus pusillus","","","",NA,NA,NA,NA,NA,NA
"Tibetan Serin","Spinus thibetanus","","","X",4,NA,0.4375,0.5,12.5,4.11910993622004
"Eurasian Siskin","Spinus spinus","","","",NA,NA,NA,NA,NA,NA
"Crested Bunting","Emberiza lathami","","","X",15,NA,0.275,0.333333333333333,8.53333333333333,2.75774336087397
"Black-headed Bunting","Emberiza melanocephala","","","",NA,NA,NA,NA,NA,NA
"Red-headed Bunting","Emberiza bruniceps","","","",NA,NA,NA,NA,NA,NA
"Chestnut-eared Bunting","Emberiza fucata","","","X",2,NA,0.642857142857143,1,4.5,4.9
"Rock Bunting","Emberiza cia","","","",NA,NA,NA,NA,NA,NA
"Godlewski's Bunting","Emberiza godlewskii","","","",3,NA,0.476190476190476,1,4,2.99394945403782
"White-capped Bunting","Emberiza stewarti","","","",NA,NA,NA,NA,NA,NA
"Yellowhammer","Emberiza citrinella","","","",NA,NA,NA,NA,NA,NA
"Pine Bunting","Emberiza leucocephalos","","","",NA,NA,NA,NA,NA,NA
"Gray-necked Bunting","Emberiza buchanani","","","",NA,NA,NA,NA,NA,NA
"Ortolan Bunting","Emberiza hortulana","","","",NA,NA,NA,NA,NA,NA
"Striolated Bunting","Emberiza striolata","","","",NA,NA,NA,NA,NA,NA
"Reed Bunting","Emberiza schoeniclus","","","",NA,NA,NA,NA,NA,NA
"Yellow-breasted Bunting","Emberiza aureola","","","X",2,NA,0.666666666666667,0.5,11,3.92
"Little Bunting","Emberiza pusilla","","","X",27,0.0740740740740741,0.333333333333333,0.666666666666667,7.92592592592593,1.80574600208256
"Rustic Bunting","Emberiza rustica","","","",NA,NA,NA,NA,NA,NA
"Black-faced Bunting","Emberiza spodocephala","","","X",6,NA,0.357142857142857,0.5,9.33333333333333,4.06959020595986
"Chestnut Bunting","Emberiza rutila","","","",2,NA,0.666666666666667,NA,13.5,4.9
"Yellow-browed Bunting","Emberiza chrysophrys","","","",NA,NA,NA,NA,NA,NA
"Tristram's Bunting","Emberiza tristrami","","","",NA,NA,NA,NA,NA,NA
