"timegroups","COMMON.NAME","timegroupsf","mean_trans","se_trans","lci","mean","rci","lci_std","mean_std","rci_std","lci_std_recent","mean_std_recent","rci_std_recent","lci_ext_std","mean_ext_std","rci_ext_std","lci_comb_std","mean_comb_std","rci_comb_std"
1994,"White-cheeked Partridge","before 2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"White-cheeked Partridge","2000-2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"White-cheeked Partridge","2007-2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"White-cheeked Partridge","2011-2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"White-cheeked Partridge","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"White-cheeked Partridge","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"White-cheeked Partridge","2015",-5.70677341738379,2.91509875205984,1.09697128900559e-05,0.00331786210951409,0.634629527405663,NA,NA,NA,100,100,100,NA,NA,NA,100,100,100
2016,"White-cheeked Partridge","2016",-4.57750011617215,2.68044619376062,5.37481381506619e-05,0.0102279000414192,0.860031927736545,NA,NA,NA,0.173096387258128,308.267785212963,474105.147410726,NA,NA,NA,0.173096387258128,308.267785212963,474105.147410726
2017,"White-cheeked Partridge","2017",-4.82398124795058,2.90478350304927,2.70622593340458e-05,0.00800254289743058,0.90795390740475,NA,NA,NA,0.13995772704892,241.195765022392,750235.713551268,NA,NA,NA,0.13995772704892,241.195765022392,750235.713551268
2018,"White-cheeked Partridge","2018",-5.85767833277451,2.83665650674895,1.10009317248536e-05,0.00285379118604302,0.524042335581991,NA,NA,NA,0.038508083761317,86.0129532767402,248732.612479049,NA,NA,NA,0.038508083761317,86.0129532767402,248732.612479049
2019,"White-cheeked Partridge","2019",-5.71086282493528,2.82503499732534,1.30341471970795e-05,0.00330434411987415,0.568492256548236,NA,NA,NA,0.0506661391389946,99.5925692752217,116913.278369781,NA,NA,NA,0.0506661391389946,99.5925692752217,116913.278369781
2020,"White-cheeked Partridge","2020",-6.28080570958468,2.99141266052425,5.32031958323731e-06,0.00187014088855909,0.482425253440295,NA,NA,NA,0.0243801592982575,56.3658412203566,131037.405120044,NA,NA,NA,0.0243801592982575,56.3658412203566,131037.405120044
2021,"White-cheeked Partridge","2021",-5.17143302016905,2.55494590244324,3.7953608763463e-05,0.0056603480718285,0.572141835141145,NA,NA,NA,0.160075630081551,170.602269925481,239937.813438746,NA,NA,NA,0.160075630081551,170.602269925481,239937.813438746
2022,"White-cheeked Partridge","2022",-5.69329378867097,2.60547828151907,2.03986584840079e-05,0.00336281265424342,0.426638849460982,NA,NA,NA,0.0548958149166469,101.354804486914,154928.28137493,NA,NA,NA,0.0548958149166469,101.354804486914,154928.28137493
2023,"White-cheeked Partridge","2023",-4.83527616601361,2.49008134981871,6.03188576959559e-05,0.00791301993381988,0.648773589837568,NA,NA,NA,0.273755054540791,238.497552720139,325763.184945539,NA,NA,NA,0.273755054540791,238.497552720139,325763.184945539
2024,"White-cheeked Partridge","2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.348575389382,16948.3612910687,1236872.79527429,514.348575389382,16948.3612910687,1236872.79527429
2025,"White-cheeked Partridge","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.056433386561,22914.5937366153,3289877.23116208,386.056433386561,22914.5937366153,3289877.23116208
2026,"White-cheeked Partridge","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.257661248995,33621.1981225355,9746013.04599839,300.257661248995,33621.1981225355,9746013.04599839
2027,"White-cheeked Partridge","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.083557610014,54208.2297314061,33307204.4420183,243.083557610014,54208.2297314061,33307204.4420183
2028,"White-cheeked Partridge","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.117389656192,98664.0778642705,138621377.075244,206.117389656192,98664.0778642705,138621377.075244
2029,"White-cheeked Partridge","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.744855616659,209708.521683498,723902944.559356,184.744855616659,209708.521683498,723902944.559356
2030,"White-cheeked Partridge","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.165477819698,528108.083106379,4584141350.89207,177.165477819698,528108.083106379,4584141350.89207
1994,"Gray Peacock-Pheasant","before 2000",-5.05188788576141,1.18508181704998,0.000626750699784977,0.00637682596574695,0.0631913345994582,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"Gray Peacock-Pheasant","2000-2006",-4.57452962204417,1.10871178762748,0.00117299905823894,0.0102581705290812,0.0866043112848639,6.99307154458874,160.866402567404,2729.51485097346,NA,NA,NA,NA,NA,NA,NA,NA,NA
