"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Common Pochard","Aythya ferina","","","",25,0.04,0.235,0.2,18.48,2.22647718155835
"Ferruginous Duck","Aythya nyroca","","","",1,1,NA,NA,23,NA
"Baer's Pochard","Aythya baeri","","","",NA,NA,NA,NA,NA,NA
"Tufted Duck","Aythya fuligula","","","",5,0.4,0.24,NA,21,2.70167355540968
"Greater Scaup","Aythya marila","","","",NA,NA,NA,NA,NA,NA
"Long-tailed Duck","Clangula hyemalis","","","",NA,NA,NA,NA,NA,NA
"Common Goldeneye","Bucephala clangula","","","",NA,NA,NA,NA,NA,NA
"Smew","Mergellus albellus","","","",NA,NA,NA,NA,NA,NA
"Common Merganser","Mergus merganser","","","",NA,NA,NA,NA,NA,NA
"Red-breasted Merganser","Mergus serrator","","","",NA,NA,NA,NA,NA,NA
"White-headed Duck","Oxyura leucocephala","","","",NA,NA,NA,NA,NA,NA
"Nicobar Megapode","Megapodius nicobariensis","","","",NA,NA,NA,NA,NA,NA
"Hill Partridge","Arborophila torqueola","","","",NA,NA,NA,NA,NA,NA
"Chestnut-breasted Partridge","Arborophila mandellii","","","",NA,NA,NA,NA,NA,NA
"Rufous-throated Partridge","Arborophila rufogularis","","","",NA,NA,NA,NA,NA,NA
"White-cheeked Partridge","Arborophila atrogularis","","","",NA,NA,NA,NA,NA,NA
"Snow Partridge","Lerwa lerwa","","","",NA,NA,NA,NA,NA,NA
"Blood Pheasant","Ithaginis cruentus","","","",NA,NA,NA,NA,NA,NA
"Western Tragopan","Tragopan melanocephalus","","","",NA,NA,NA,NA,NA,NA
"Satyr Tragopan","Tragopan satyra","","","",NA,NA,NA,NA,NA,NA
"Blyth's Tragopan","Tragopan blythii","","","",NA,NA,NA,NA,NA,NA
"Temminck's Tragopan","Tragopan temminckii","","","",NA,NA,NA,NA,NA,NA
"Himalayan Monal","Lophophorus impejanus","","","",NA,NA,NA,NA,NA,NA
"Sclater's Monal","Lophophorus sclateri","","","",NA,NA,NA,NA,NA,NA
"Koklass Pheasant","Pucrasia macrolopha","","","",NA,NA,NA,NA,NA,NA
"Tibetan Partridge","Perdix hodgsoniae","","","",NA,NA,NA,NA,NA,NA
"Hume's Pheasant","Syrmaticus humiae","","","",NA,NA,NA,NA,NA,NA
"Cheer Pheasant","Catreus wallichii","","","",NA,NA,NA,NA,NA,NA
"Kalij Pheasant","Lophura leucomelanos","","","",NA,NA,NA,NA,NA,NA
"Indian Peafowl","Pavo cristatus","X","X","X",239,0.0460251046025105,0.699790794979079,0.895397489539749,15.0627615062761,0.771011346921053
"Green Peafowl","Pavo muticus","","","",NA,NA,NA,NA,NA,NA
"Red Spurfowl","Galloperdix spadicea","","X","X",63,0.111111111111111,0.392857142857143,0.603174603174603,16.9206349206349,1.54804062896576
"Painted Spurfowl","Galloperdix lunulata","","","X",50,0.02,0.26,0.34,17.36,1.3873540860213
"Gray Peacock-Pheasant","Polyplectron bicalcaratum","","","",NA,NA,NA,NA,NA,NA
"Mountain Bamboo-Partridge","Bambusicola fytchii","","","",NA,NA,NA,NA,NA,NA
"Red Junglefowl","Gallus gallus","","","",NA,NA,NA,NA,NA,NA
"Gray Junglefowl","Gallus sonneratii","","X","X",118,0.127118644067797,0.484110169491525,0.728813559322034,15.9830508474576,1.15520800382751
"Gray Francolin","Ortygornis pondicerianus","X","X","X",242,0.0909090909090909,0.685433884297521,0.84297520661157,14.9628099173554,0.764567544192242
"Swamp Francolin","Ortygornis gularis","","","",NA,NA,NA,NA,NA,NA
"Chinese Francolin","Francolinus pintadeanus","","","",NA,NA,NA,NA,NA,NA
"Black Francolin","Francolinus francolinus","","","",NA,NA,NA,NA,NA,NA
"Painted Francolin","Francolinus pictus","","","",NA,NA,NA,NA,NA,NA
"Tibetan Snowcock","Tetraogallus tibetanus","","","",NA,NA,NA,NA,NA,NA
"Himalayan Snowcock","Tetraogallus himalayensis","","","",NA,NA,NA,NA,NA,NA
"Blue-breasted Quail","Synoicus chinensis","","","",NA,NA,NA,NA,NA,NA
"Common Quail","Coturnix coturnix","","","",NA,NA,NA,NA,NA,NA
"Japanese Quail","Coturnix japonica","","","",NA,NA,NA,NA,NA,NA
"Rain Quail","Coturnix coromandelica","","","",28,0.0357142857142857,0.25,0.285714285714286,18.3214285714286,2.11956931334507
"Chukar","Alectoris chukar","","","",NA,NA,NA,NA,NA,NA
"Jungle Bush-Quail","Perdicula asiatica","","","X",70,0.0428571428571429,0.310714285714286,0.557142857142857,17.5428571428571,1.28106513653989
"Rock Bush-Quail","Perdicula argoondah","","","X",4,NA,0.55,0.75,21.25,2.57735652688305
"Painted Bush-Quail","Perdicula erythrorhyncha","X","X","X",19,0.157894736842105,0.427631578947368,0.473684210526316,19.0526315789474,2.54572282645642
"Manipur Bush-Quail","Perdicula manipurensis","","","",NA,NA,NA,NA,NA,NA
"Himalayan Quail","Ophrysia superciliosa","","","",NA,NA,NA,NA,NA,NA
"Greater Flamingo","Phoenicopterus roseus","","","",54,0.259259259259259,0.37962962962963,0.481481481481481,15.8148148148148,1.81349945343778
"Lesser Flamingo","Phoeniconaias minor","","","",6,0.5,0.233333333333333,0.166666666666667,15,6.00924620896831
"Little Grebe","Tachybaptus ruficollis","X","X","X",220,0.104545454545455,0.586363636363636,0.8,15.7318181818182,0.74768410410349
"Horned Grebe","Podiceps auritus","","","",NA,NA,NA,NA,NA,NA
"Red-necked Grebe","Podiceps grisegena","","","",NA,NA,NA,NA,NA,NA
"Great Crested Grebe","Podiceps cristatus","","","",NA,NA,NA,NA,NA,NA
"Eared Grebe","Podiceps nigricollis","","","",NA,NA,NA,NA,NA,NA
"Rock Pigeon","Columba livia","","","",251,0.123505976095618,0.696713147410359,0.892430278884462,14.7450199203187,0.763254106863463
"Hill Pigeon","Columba rupestris","","","",NA,NA,NA,NA,NA,NA
"Snow Pigeon","Columba leuconota","","","",NA,NA,NA,NA,NA,NA
"Yellow-eyed Pigeon","Columba eversmanni","","","",NA,NA,NA,NA,NA,NA
"Common Wood-Pigeon","Columba palumbus","","","",NA,NA,NA,NA,NA,NA
"Speckled Wood-Pigeon","Columba hodgsonii","","","",NA,NA,NA,NA,NA,NA
"Ashy Wood-Pigeon","Columba pulchricollis","","","",NA,NA,NA,NA,NA,NA
"Nilgiri Wood-Pigeon","Columba elphinstonii","","","X",35,0.114285714285714,0.371428571428571,0.428571428571429,17.8571428571429,2.21536452982348
"Pale-capped Pigeon","Columba punicea","","","",NA,NA,NA,NA,NA,NA
"Andaman Wood-Pigeon","Columba palumboides","","","",NA,NA,NA,NA,NA,NA
"European Turtle-Dove","Streptopelia turtur","","","",NA,NA,NA,NA,NA,NA
"Oriental Turtle-Dove","Streptopelia orientalis","","","",27,0.111111111111111,0.291666666666667,0.185185185185185,19.8148148148148,2.00700417518412
"Eurasian Collared-Dove","Streptopelia decaocto","X","X","X",223,0.0717488789237668,0.550448430493274,0.739910313901345,15.5067264573991,0.773877503436852
"Red Collared-Dove","Streptopelia tranquebarica","","X","X",110,0.0545454545454545,0.271590909090909,0.409090909090909,17.1,1.00747020643162
"Spotted Dove","Spilopelia chinensis","X","X","X",254,0.173228346456693,0.739665354330709,0.889763779527559,14.5748031496063,0.776651580070463
"Laughing Dove","Spilopelia senegalensis","X","X","X",220,0.0545454545454545,0.558522727272727,0.718181818181818,15.55,0.769819081353388
"Barred Cuckoo-Dove","Macropygia unchall","","","",NA,NA,NA,NA,NA,NA
"Andaman Cuckoo-Dove","Macropygia rufipennis","","","",NA,NA,NA,NA,NA,NA
"Namaqua Dove","Oena capensis","","","",NA,NA,NA,NA,NA,NA
"Asian Emerald Dove","Chalcophaps indica","","","",50,0.18,0.5225,0.64,16.54,1.81478884722163
"Nicobar Pigeon","Caloenas nicobarica","","","",NA,NA,NA,NA,NA,NA
"Orange-breasted Green-Pigeon","Treron bicinctus","","","",5,NA,0.35,NA,18,5.84724208494911
"Gray-fronted Green-Pigeon","Treron affinis","","","X",37,0.189189189189189,0.510135135135135,0.675675675675676,16.4864864864865,2.24224443193086
"Andaman Green-Pigeon","Treron chloropterus","","","",NA,NA,NA,NA,NA,NA
"Ashy-headed Green-Pigeon","Treron phayrei","","","",NA,NA,NA,NA,NA,NA
"Thick-billed Green-Pigeon","Treron curvirostra","","","",NA,NA,NA,NA,NA,NA
"Yellow-footed Green-Pigeon","Treron phoenicopterus","","","",36,0.0833333333333333,0.291666666666667,0.583333333333333,16.6388888888889,2.10571034318178
"Pin-tailed Green-Pigeon","Treron apicauda","","","",NA,NA,NA,NA,NA,NA
"Wedge-tailed Green-Pigeon","Treron sphenurus","","","",NA,NA,NA,NA,NA,NA
"Green Imperial-Pigeon","Ducula aenea","","","",23,0.0434782608695652,0.315217391304348,0.521739130434783,17.6521739130435,2.50302391444314
"Nicobar Imperial-Pigeon","Ducula nicobarica","","","",NA,NA,NA,NA,NA,NA
"Malabar Imperial-Pigeon","Ducula cuprea","X","X","X",25,0.32,0.38,0.52,15.8,3.02374072962614
"Mountain Imperial-Pigeon","Ducula badia","","","",NA,NA,NA,NA,NA,NA
"Pied Imperial-Pigeon","Ducula bicolor","","","",NA,NA,NA,NA,NA,NA
"Tibetan Sandgrouse","Syrrhaptes tibetanus","","","",NA,NA,NA,NA,NA,NA
"Pallas's Sandgrouse","Syrrhaptes paradoxus","","","",NA,NA,NA,NA,NA,NA
"Pin-tailed Sandgrouse","Pterocles alchata","","","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Sandgrouse","Pterocles exustus","","","X",64,0.015625,0.28125,0.390625,17.1875,1.37410602251468
"Spotted Sandgrouse","Pterocles senegallus","","","",NA,NA,NA,NA,NA,NA
"Black-bellied Sandgrouse","Pterocles orientalis","","","",NA,NA,NA,NA,NA,NA
"Painted Sandgrouse","Pterocles indicus","","","X",11,NA,0.254545454545455,0.909090909090909,20.1818181818182,2.47666317771872
"Great Indian Bustard","Ardeotis nigriceps","","","X",NA,NA,NA,NA,NA,NA
"Macqueen's Bustard","Chlamydotis macqueenii","","","",NA,NA,NA,NA,NA,NA
"Bengal Florican","Houbaropsis bengalensis","","","",NA,NA,NA,NA,NA,NA
"Lesser Florican","Sypheotides indicus","","","",NA,NA,NA,NA,NA,NA
"Little Bustard","Tetrax tetrax","","","",NA,NA,NA,NA,NA,NA
"Andaman Coucal","Centropus andamanensis","","","",NA,NA,NA,NA,NA,NA
"Greater Coucal","Centropus sinensis","X","X","X",255,0.141176470588235,0.736764705882353,0.886274509803922,14.5372549019608,0.77800798644413
"Lesser Coucal","Centropus bengalensis","","","",4,NA,0.5,0.5,19.25,5.0843649226493
"Sirkeer Malkoha","Taccocua leschenaultii","","X","X",79,0.0126582278481013,0.268987341772152,0.430379746835443,17.7341772151899,1.12813523735398
"Blue-faced Malkoha","Phaenicophaeus viridirostris","X","X","X",223,0.0717488789237668,0.534192825112108,0.721973094170404,15.3991031390135,0.772459348324059
"Green-billed Malkoha","Phaenicophaeus tristis","","","",NA,NA,NA,NA,NA,NA
"Chestnut-winged Cuckoo","Clamator coromandus","","","",35,0.114285714285714,0.214285714285714,0.371428571428571,16.4857142857143,2.11430266629588
"Pied Cuckoo","Clamator jacobinus","X","X","X",233,0.0686695278969957,0.530042918454936,0.716738197424893,15.3605150214592,0.746231336311692
"Asian Koel","Eudynamys scolopaceus","X","X","X",251,0.123505976095618,0.755478087649402,0.888446215139442,14.7131474103586,0.769869458076915
"Asian Emerald Cuckoo","Chrysococcyx maculatus","","","",NA,NA,NA,NA,NA,NA
"Violet Cuckoo","Chrysococcyx xanthorhynchus","","","",NA,NA,NA,NA,NA,NA
"Horsfield's Bronze-Cuckoo","Chrysococcyx basalis","","","",NA,NA,NA,NA,NA,NA
"Banded Bay Cuckoo","Cacomantis sonneratii","","","",45,0.0444444444444444,0.258333333333333,0.4,17.6222222222222,1.78193476610738
"Plaintive Cuckoo","Cacomantis merulinus","","","",NA,NA,NA,NA,NA,NA
"Gray-bellied Cuckoo","Cacomantis passerinus","","X","X",163,0.0306748466257669,0.38420245398773,0.503067484662577,16.7116564417178,0.859632873080896
"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides","","","X",17,NA,0.176470588235294,0.352941176470588,16.8823529411765,3.40264175814264
"Square-tailed Drongo-Cuckoo","Surniculus lugubris","","","",NA,NA,NA,NA,NA,NA
"Large Hawk-Cuckoo","Hierococcyx sparverioides","","","",8,0.25,0.270833333333333,NA,17.375,6.20843176655748
"Common Hawk-Cuckoo","Hierococcyx varius","X","X","X",233,0.103004291845494,0.58637339055794,0.785407725321888,15.137339055794,0.78203254349632
"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor","","","",NA,NA,NA,NA,NA,NA
"Lesser Cuckoo","Cuculus poliocephalus","","","",2,0.5,NA,NA,13.5,12.74
"Indian Cuckoo","Cuculus micropterus","","","",28,0.0357142857142857,0.1875,0.178571428571429,17.8928571428571,2.32815536582235
"Himalayan Cuckoo","Cuculus saturatus","","","",NA,NA,NA,NA,NA,NA
"Common Cuckoo","Cuculus canorus","","","",43,NA,0.203488372093023,0.302325581395349,19.4186046511628,1.4441532158697
"Sri Lanka Frogmouth","Batrachostomus moniliger","","","",8,0.125,0.203125,0.125,18.375,3.20646612332019
"Hodgson's Frogmouth","Batrachostomus hodgsoni","","","",NA,NA,NA,NA,NA,NA
"Great Eared-Nightjar","Lyncornis macrotis","","","",6,0.333333333333333,0.222222222222222,NA,13.8333333333333,7.30594947818405
"Jungle Nightjar","Caprimulgus indicus","","","",30,0.0333333333333333,0.291666666666667,0.466666666666667,17.8333333333333,2.44530200910006
"Gray Nightjar","Caprimulgus jotaka","","","",NA,NA,NA,NA,NA,NA
"Eurasian Nightjar","Caprimulgus europaeus","","","",NA,NA,NA,NA,NA,NA
"Sykes's Nightjar","Caprimulgus mahrattensis","","","",NA,NA,NA,NA,NA,NA
"Large-tailed Nightjar","Caprimulgus macrurus","","","",NA,NA,NA,NA,NA,NA
"Andaman Nightjar","Caprimulgus andamanicus","","","",NA,NA,NA,NA,NA,NA
"Jerdon's Nightjar","Caprimulgus atripennis","","","",65,0.0615384615384615,0.286538461538462,0.553846153846154,17.2769230769231,1.37422452796275
"Indian Nightjar","Caprimulgus asiaticus","","","",136,0.0514705882352941,0.299632352941176,0.455882352941176,17.6470588235294,0.902073633179159
"Savanna Nightjar","Caprimulgus affinis","","","",8,NA,0.178571428571429,0.25,20.125,4.06497539967956
"White-rumped Needletail","Zoonavena sylvatica","","X","X",16,0.1875,0.265625,0.125,17.6875,3.91885139422255
"White-throated Needletail","Hirundapus caudacutus","","","",NA,NA,NA,NA,NA,NA
"Silver-backed Needletail","Hirundapus cochinchinensis","","","",NA,NA,NA,NA,NA,NA
"Brown-backed Needletail","Hirundapus giganteus","","","",29,0.172413793103448,0.344827586206897,0.310344827586207,17.6551724137931,2.60698594993585
"Plume-toed Swiftlet","Collocalia affinis","","","",NA,NA,NA,NA,NA,NA
"Indian Swiftlet","Aerodramus unicolor","","","X",43,0.186046511627907,0.575581395348837,0.813953488372093,16.4651162790698,2.22849941144828
"Himalayan Swiftlet","Aerodramus brevirostris","","","",NA,NA,NA,NA,NA,NA
"White-nest Swiftlet","Aerodramus fuciphagus","","","",NA,NA,NA,NA,NA,NA
"Alpine Swift","Apus melba","","X","X",120,0.1,0.305208333333333,0.458333333333333,16.925,1.04924528431948
"Common Swift","Apus apus","","","",NA,NA,NA,NA,NA,NA
"Pacific Swift","Apus pacificus","","","",NA,NA,NA,NA,NA,NA
"Blyth's Swift","Apus leuconyx","","","X",2,NA,0.5,NA,23.5,2.94
"Dark-rumped Swift","Apus acuticauda","","","",NA,NA,NA,NA,NA,NA
"Little Swift","Apus affinis","","X","X",204,0.102941176470588,0.438112745098039,0.632352941176471,15.7303921568627,0.844179826972628
"House Swift","Apus nipalensis","","","",NA,NA,NA,NA,NA,NA
"Asian Palm Swift","Cypsiurus balasiensis","X","X","X",251,0.143426294820717,0.752490039840637,0.852589641434263,14.7091633466135,0.770601589380274
"Crested Treeswift","Hemiprocne coronata","","","X",64,0.15625,0.38671875,0.625,16.828125,1.55354121965932
"Water Rail","Rallus aquaticus","","","",NA,NA,NA,NA,NA,NA
"Brown-cheeked Rail","Rallus indicus","","","",NA,NA,NA,NA,NA,NA
"Corn Crake","Crex crex","","","",NA,NA,NA,NA,NA,NA
"Slaty-breasted Rail","Lewinia striata","","","",31,0.032258064516129,0.209677419354839,0.354838709677419,19.8064516129032,1.55429214504451
"Spotted Crake","Porzana porzana","","","",NA,NA,NA,NA,NA,NA
"Eurasian Moorhen","Gallinula chloropus","","X","X",201,0.0398009950248756,0.502487562189055,0.761194029850746,16.2338308457711,0.739464533726058
"Eurasian Coot","Fulica atra","","X","X",202,0.0346534653465347,0.551980198019802,0.767326732673267,15.990099009901,0.770835123143972
"Gray-headed Swamphen","Porphyrio poliocephalus","","X","X",174,0.0344827586206897,0.497844827586207,0.729885057471264,16.4540229885057,0.822202514919451
"White-browed Crake","Poliolimnas cinereus","","","",NA,NA,NA,NA,NA,NA
"Watercock","Gallicrex cinerea","","","",70,0.0142857142857143,0.283928571428571,0.414285714285714,17.5714285714286,1.33093407321564
"White-breasted Waterhen","Amaurornis phoenicurus","X","X","X",234,0.094017094017094,0.607371794871795,0.803418803418803,15.3290598290598,0.756378487174897
"Andaman Crake","Rallina canningi","","","",NA,NA,NA,NA,NA,NA
"Red-legged Crake","Rallina fasciata","","","",NA,NA,NA,NA,NA,NA
"Slaty-legged Crake","Rallina eurizonoides","","","",1,NA,1,NA,18,NA
"Ruddy-breasted Crake","Zapornia fusca","","","",29,NA,0.206896551724138,0.275862068965517,20.2413793103448,1.6440465144685
"Brown Crake","Zapornia akool","","","",NA,NA,NA,NA,NA,NA
"Little Crake","Zapornia parva","","","",NA,NA,NA,NA,NA,NA
"Baillon's Crake","Zapornia pusilla","","","",61,NA,0.219262295081967,0.163934426229508,18.9180327868852,1.15573910940503
"Black-tailed Crake","Zapornia bicolor","","","",NA,NA,NA,NA,NA,NA
"Masked Finfoot","Heliopais personatus","","","",NA,NA,NA,NA,NA,NA
"Demoiselle Crane","Anthropoides virgo","","","",NA,NA,NA,NA,NA,NA
"Siberian Crane","Leucogeranus leucogeranus","","","",NA,NA,NA,NA,NA,NA
"Sarus Crane","Antigone antigone","","","",NA,NA,NA,NA,NA,NA
"Common Crane","Grus grus","","","",NA,NA,NA,NA,NA,NA
"Black-necked Crane","Grus nigricollis","","","",NA,NA,NA,NA,NA,NA
"Indian Thick-knee","Burhinus indicus","","X","X",106,0.0377358490566038,0.325471698113208,0.528301886792453,16.9528301886792,1.121921130323
"Great Thick-knee","Esacus recurvirostris","","","X",25,0.08,0.245,0.36,16.56,2.71840058858145
"Beach Thick-knee","Esacus magnirostris","","","",NA,NA,NA,NA,NA,NA
"Black-winged Stilt","Himantopus himantopus","","X","X",194,0.108247422680412,0.574742268041237,0.747422680412371,15.9845360824742,0.788191889932969
"Pied Avocet","Recurvirostra avosetta","","","",12,0.5,0.291666666666667,0.25,16.5,3.23233474114113
"Ibisbill","Ibidorhyncha struthersii","","","",NA,NA,NA,NA,NA,NA
"Eurasian Oystercatcher","Haematopus ostralegus","","","",5,0.4,0.233333333333333,0.2,10.2,6.71568194601263
"Black-bellied Plover","Pluvialis squatarola","","","",26,0.269230769230769,0.389423076923077,0.384615384615385,12.6538461538462,2.88663038545785
"European Golden-Plover","Pluvialis apricaria","","","",NA,NA,NA,NA,NA,NA
"American Golden-Plover","Pluvialis dominica","","","",NA,NA,NA,NA,NA,NA
"Pacific Golden-Plover","Pluvialis fulva","","X","X",56,0.267857142857143,0.323660714285714,0.428571428571429,15.7142857142857,1.70087036543059
"Northern Lapwing","Vanellus vanellus","","","",NA,NA,NA,NA,NA,NA
"River Lapwing","Vanellus duvaucelii","","","",NA,NA,NA,NA,NA,NA
"Yellow-wattled Lapwing","Vanellus malabaricus","","X","X",176,0.0795454545454545,0.406960227272727,0.630681818181818,16.4318181818182,0.842375291797786
"Gray-headed Lapwing","Vanellus cinereus","","","",33,NA,0.333333333333333,0.393939393939394,17.6060606060606,1.88417853240215
"Red-wattled Lapwing","Vanellus indicus","X","X","X",249,0.112449799196787,0.722389558232932,0.883534136546185,14.7630522088353,0.77243680268554
"Sociable Lapwing","Vanellus gregarius","","","",NA,NA,NA,NA,NA,NA
"White-tailed Lapwing","Vanellus leucurus","","","",NA,NA,NA,NA,NA,NA
"Lesser Sand-Plover","Charadrius mongolus","","X","X",50,0.22,0.365,0.36,15.16,2.02713812060254
"Greater Sand-Plover","Charadrius leschenaultii","","","",NA,NA,NA,NA,NA,NA
"Caspian Plover","Charadrius asiaticus","","","",NA,NA,NA,NA,NA,NA
"Kentish Plover","Charadrius alexandrinus","","X","X",92,0.152173913043478,0.326086956521739,0.445652173913043,15.554347826087,1.31224528331519
"Common Ringed Plover","Charadrius hiaticula","","","",3,0.333333333333333,0.5,NA,16,5.1856725696866
"Long-billed Plover","Charadrius placidus","","","",NA,NA,NA,NA,NA,NA
"Little Ringed Plover","Charadrius dubius","","X","X",180,0.116666666666667,0.46875,0.638888888888889,15.9666666666667,0.840839927682494
"Oriental Plover","Charadrius veredus","","","",NA,NA,NA,NA,NA,NA
"Greater Painted-Snipe","Rostratula benghalensis","","X","X",103,0.0388349514563107,0.294902912621359,0.533980582524272,17.8155339805825,0.993156545082303
"Pheasant-tailed Jacana","Hydrophasianus chirurgus","","X","X",144,0.0486111111111111,0.485243055555556,0.743055555555556,16.7291666666667,0.88057719457748
"Bronze-winged Jacana","Metopidius indicus","","","",59,0.0338983050847458,0.478813559322034,0.728813559322034,17.4067796610169,1.57448648926584
"Whimbrel","Numenius phaeopus","","","",36,0.25,0.371527777777778,0.361111111111111,12.9166666666667,2.11470039905841
"Eurasian Curlew","Numenius arquata","","","",42,0.238095238095238,0.407738095238095,0.523809523809524,13.0952380952381,1.99028099226825
"Bar-tailed Godwit","Limosa lapponica","","","",11,0.545454545454545,0.181818181818182,0.181818181818182,12.4545454545455,4.19011508944682
"Black-tailed Godwit","Limosa limosa","","X","X",68,0.147058823529412,0.349264705882353,0.338235294117647,16.4264705882353,1.44916897010661
"Ruddy Turnstone","Arenaria interpres","","","",22,0.363636363636364,0.261363636363636,0.318181818181818,13.1818181818182,3.2384678212391
"Great Knot","Calidris tenuirostris","","","X",4,0.5,0.25,NA,12.5,9.94591373379038
"Red Knot","Calidris canutus","","","",NA,NA,NA,NA,NA,NA
"Ruff","Calidris pugnax","","X","X",46,0.108695652173913,0.334239130434783,0.456521739130435,16.9347826086957,1.84126762449904
"Broad-billed Sandpiper","Calidris falcinellus","","","",8,0.375,0.2,NA,10.875,3.80342280058371
"Sharp-tailed Sandpiper","Calidris acuminata","","","",NA,NA,NA,NA,NA,NA
"Curlew Sandpiper","Calidris ferruginea","","","",18,0.333333333333333,0.375,0.333333333333333,13.7222222222222,4.06405076764247
"Temminck's Stint","Calidris temminckii","","X","X",72,0.111111111111111,0.329861111111111,0.472222222222222,17.1666666666667,1.41861953220439
"Long-toed Stint","Calidris subminuta","","","",9,0.333333333333333,0.206349206349206,0.222222222222222,17.3333333333333,3.82353530416841
"Spoon-billed Sandpiper","Calidris pygmaea","","","",NA,NA,NA,NA,NA,NA
"Red-necked Stint","Calidris ruficollis","","","",NA,NA,NA,NA,NA,NA
"Sanderling","Calidris alba","","","",13,0.307692307692308,0.326923076923077,0.461538461538462,12.8461538461538,3.39370341657671
"Dunlin","Calidris alpina","","","",10,0.5,0.128571428571429,0.1,10.5,3.84579770658832
"Little Stint","Calidris minuta","","X","X",120,0.116666666666667,0.36875,0.558333333333333,16.4666666666667,1.07351950644548
"Buff-breasted Sandpiper","Calidris subruficollis","","","",NA,NA,NA,NA,NA,NA
"Pectoral Sandpiper","Calidris melanotos","","","",NA,NA,NA,NA,NA,NA
"Asian Dowitcher","Limnodromus semipalmatus","","","",1,NA,NA,NA,7,NA
"Long-billed Dowitcher","Limnodromus scolopaceus","","","",NA,NA,NA,NA,NA,NA
"Jack Snipe","Lymnocryptes minimus","","","",1,NA,NA,NA,25,NA
"Eurasian Woodcock","Scolopax rusticola","","","",1,1,NA,NA,25,NA
