"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km"
"Indian Peafowl","Pavo cristatus","X","X","X",276,0.0398550724637681,0.462409420289855,0.735507246376812,9.22101449275362,0.631276465748729
"Green Peafowl","Pavo muticus","","","",NA,NA,NA,NA,NA,NA
"Red Spurfowl","Galloperdix spadicea","","","X",12,NA,0.321428571428571,0.583333333333333,10.6666666666667,2.76485007904515
"Painted Spurfowl","Galloperdix lunulata","","","",NA,NA,NA,NA,NA,NA
"Gray Peacock-Pheasant","Polyplectron bicalcaratum","","","",NA,NA,NA,NA,NA,NA
"Mountain Bamboo-Partridge","Bambusicola fytchii","","","",NA,NA,NA,NA,NA,NA
"Red Junglefowl","Gallus gallus","","","",NA,NA,NA,NA,NA,NA
"Gray Junglefowl","Gallus sonneratii","","X","X",8,0.25,0.40625,0.625,13.5,3.61026314830374
"Gray Francolin","Ortygornis pondicerianus","X","X","X",297,0.0505050505050505,0.478956228956229,0.760942760942761,8.88552188552189,0.610604719488551
"Swamp Francolin","Ortygornis gularis","","","",NA,NA,NA,NA,NA,NA
"Chinese Francolin","Francolinus pintadeanus","","","",NA,NA,NA,NA,NA,NA
"Black Francolin","Francolinus francolinus","X","X","X",29,0.103448275862069,0.224137931034483,0.620689655172414,12.9655172413793,1.94663696707156
"Painted Francolin","Francolinus pictus","","","X",70,0.0285714285714286,0.307142857142857,0.428571428571429,10.8714285714286,1.1209582856917
"Tibetan Snowcock","Tetraogallus tibetanus","","","",NA,NA,NA,NA,NA,NA
"Himalayan Snowcock","Tetraogallus himalayensis","","","",NA,NA,NA,NA,NA,NA
"Blue-breasted Quail","Synoicus chinensis","","","",NA,NA,NA,NA,NA,NA
"Common Quail","Coturnix coturnix","","","",73,0.0273972602739726,0.207191780821918,0.397260273972603,12.6986301369863,1.4206617362972
"Japanese Quail","Coturnix japonica","","","",NA,NA,NA,NA,NA,NA
"Rain Quail","Coturnix coromandelica","","","X",67,0.0447761194029851,0.233208955223881,0.522388059701492,12.6119402985075,1.30752309297085
"Chukar","Alectoris chukar","","","",NA,NA,NA,NA,NA,NA
"Jungle Bush-Quail","Perdicula asiatica","","","X",33,0.0303030303030303,0.257575757575758,0.303030303030303,11.4545454545455,1.55207512385279
"Rock Bush-Quail","Perdicula argoondah","","","X",79,0.0379746835443038,0.243670886075949,0.392405063291139,11.4683544303797,1.2433466995358
"Painted Bush-Quail","Perdicula erythrorhyncha","","","",NA,NA,NA,NA,NA,NA
"Manipur Bush-Quail","Perdicula manipurensis","","","",NA,NA,NA,NA,NA,NA
"Himalayan Quail","Ophrysia superciliosa","","","",NA,NA,NA,NA,NA,NA
"Greater Flamingo","Phoenicopterus roseus","X","X","X",188,0.122340425531915,0.363696808510638,0.51063829787234,9.68085106382979,0.830424796857672
"Lesser Flamingo","Phoeniconaias minor","","X","X",104,0.0865384615384615,0.349759615384615,0.480769230769231,11.3076923076923,1.19593270038116
"Little Grebe","Tachybaptus ruficollis","X","X","X",267,0.101123595505618,0.407771535580524,0.674157303370786,9.34831460674157,0.643627374724004
"Horned Grebe","Podiceps auritus","","","",NA,NA,NA,NA,NA,NA
"Red-necked Grebe","Podiceps grisegena","","","",NA,NA,NA,NA,NA,NA
"Great Crested Grebe","Podiceps cristatus","","X","X",94,0.0957446808510638,0.295212765957447,0.436170212765957,11,1.073003938196
"Eared Grebe","Podiceps nigricollis","","","",21,0.142857142857143,0.220238095238095,0.238095238095238,10.9047619047619,2.87521206947321
"Rock Pigeon","Columba livia","","","X",316,0.0411392405063291,0.518591772151899,0.778481012658228,8.56329113924051,0.593329523790436
"Hill Pigeon","Columba rupestris","","","",NA,NA,NA,NA,NA,NA
"Snow Pigeon","Columba leuconota","","","",NA,NA,NA,NA,NA,NA
"Yellow-eyed Pigeon","Columba eversmanni","","","X",1,NA,NA,NA,20,NA
"Common Wood-Pigeon","Columba palumbus","","","",NA,NA,NA,NA,NA,NA
"Speckled Wood-Pigeon","Columba hodgsonii","","","",NA,NA,NA,NA,NA,NA
"Ashy Wood-Pigeon","Columba pulchricollis","","","",NA,NA,NA,NA,NA,NA
"Nilgiri Wood-Pigeon","Columba elphinstonii","","","",NA,NA,NA,NA,NA,NA
"Pale-capped Pigeon","Columba punicea","","","",NA,NA,NA,NA,NA,NA
"Andaman Wood-Pigeon","Columba palumboides","","","",NA,NA,NA,NA,NA,NA
"European Turtle-Dove","Streptopelia turtur","","","",NA,NA,NA,NA,NA,NA
"Oriental Turtle-Dove","Streptopelia orientalis","","","X",18,0.0555555555555556,0.277777777777778,0.444444444444444,11.6111111111111,2.44012315605237
"Eurasian Collared-Dove","Streptopelia decaocto","X","X","X",301,0.0564784053156146,0.497508305647841,0.73421926910299,8.74418604651163,0.614197372279186
"Red Collared-Dove","Streptopelia tranquebarica","","X","X",211,0.0521327014218009,0.372037914691943,0.644549763033175,10.2369668246445,0.74163800079488
"Spotted Dove","Spilopelia chinensis","","X","X",142,0.0563380281690141,0.470070422535211,0.676056338028169,9.48591549295775,0.888396024894878
"Laughing Dove","Spilopelia senegalensis","X","X","X",303,0.0462046204620462,0.507838283828383,0.768976897689769,8.7953795379538,0.604121034164717
"Barred Cuckoo-Dove","Macropygia unchall","","","",NA,NA,NA,NA,NA,NA
"Andaman Cuckoo-Dove","Macropygia rufipennis","","","",NA,NA,NA,NA,NA,NA
"Namaqua Dove","Oena capensis","","","",NA,NA,NA,NA,NA,NA
"Asian Emerald Dove","Chalcophaps indica","","","X",10,0.1,0.35,0.5,11.8,3.41737677173589
"Nicobar Pigeon","Caloenas nicobarica","","","",NA,NA,NA,NA,NA,NA
"Orange-breasted Green-Pigeon","Treron bicinctus","","","",NA,NA,NA,NA,NA,NA
"Gray-fronted Green-Pigeon","Treron affinis","","","",NA,NA,NA,NA,NA,NA
"Andaman Green-Pigeon","Treron chloropterus","","","",NA,NA,NA,NA,NA,NA
"Ashy-headed Green-Pigeon","Treron phayrei","","","",NA,NA,NA,NA,NA,NA
"Thick-billed Green-Pigeon","Treron curvirostra","","","",NA,NA,NA,NA,NA,NA
"Yellow-footed Green-Pigeon","Treron phoenicopterus","","X","X",168,0.0357142857142857,0.392857142857143,0.613095238095238,10,0.824938151676728
"Pin-tailed Green-Pigeon","Treron apicauda","","","",NA,NA,NA,NA,NA,NA
"Wedge-tailed Green-Pigeon","Treron sphenurus","","","",NA,NA,NA,NA,NA,NA
"Green Imperial-Pigeon","Ducula aenea","","","",NA,NA,NA,NA,NA,NA
"Nicobar Imperial-Pigeon","Ducula nicobarica","","","",NA,NA,NA,NA,NA,NA
"Malabar Imperial-Pigeon","Ducula cuprea","","","",NA,NA,NA,NA,NA,NA
"Mountain Imperial-Pigeon","Ducula badia","","","",NA,NA,NA,NA,NA,NA
"Pied Imperial-Pigeon","Ducula bicolor","","","",NA,NA,NA,NA,NA,NA
"Tibetan Sandgrouse","Syrrhaptes tibetanus","","","",NA,NA,NA,NA,NA,NA
"Pallas's Sandgrouse","Syrrhaptes paradoxus","","","",NA,NA,NA,NA,NA,NA
"Pin-tailed Sandgrouse","Pterocles alchata","","","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Sandgrouse","Pterocles exustus","","X","X",135,0.103703703703704,0.335185185185185,0.6,10.3259259259259,0.941896743502836
"Spotted Sandgrouse","Pterocles senegallus","","","",8,0.25,0.25,0.375,17,2.79649780976135
"Black-bellied Sandgrouse","Pterocles orientalis","","","",NA,NA,NA,NA,NA,NA
"Painted Sandgrouse","Pterocles indicus","","","X",40,0.075,0.2375,0.425,13.7,1.59756108987964
"Great Indian Bustard","Ardeotis nigriceps","","","X",7,NA,0.25,NA,14.7142857142857,3.13466638309938
"Macqueen's Bustard","Chlamydotis macqueenii","","","X",23,0.0434782608695652,0.260869565217391,0.347826086956522,12.7391304347826,2.72550356549262
"Bengal Florican","Houbaropsis bengalensis","","","",NA,NA,NA,NA,NA,NA
"Lesser Florican","Sypheotides indicus","","","X",4,NA,0.3125,0.25,14.5,3.04694382400901
"Little Bustard","Tetrax tetrax","","","",NA,NA,NA,NA,NA,NA
"Andaman Coucal","Centropus andamanensis","","","",NA,NA,NA,NA,NA,NA
"Greater Coucal","Centropus sinensis","X","X","X",280,0.0464285714285714,0.470535714285714,0.735714285714286,9.13928571428571,0.628378099429232
"Lesser Coucal","Centropus bengalensis","","","",NA,NA,NA,NA,NA,NA
"Sirkeer Malkoha","Taccocua leschenaultii","","X","X",88,0.0340909090909091,0.221590909090909,0.340909090909091,12.0454545454545,1.15395983140055
"Blue-faced Malkoha","Phaenicophaeus viridirostris","","","X",1,1,NA,NA,17,NA
"Green-billed Malkoha","Phaenicophaeus tristis","","","",NA,NA,NA,NA,NA,NA
"Chestnut-winged Cuckoo","Clamator coromandus","","","",NA,NA,NA,NA,NA,NA
"Pied Cuckoo","Clamator jacobinus","","X","X",169,0.0118343195266272,0.326183431952663,0.57396449704142,11.0887573964497,0.825769939735586
"Asian Koel","Eudynamys scolopaceus","X","X","X",266,0.0338345864661654,0.461466165413534,0.740601503759398,9.42857142857143,0.638266520305896
"Asian Emerald Cuckoo","Chrysococcyx maculatus","","","",NA,NA,NA,NA,NA,NA
"Violet Cuckoo","Chrysococcyx xanthorhynchus","","","",NA,NA,NA,NA,NA,NA
"Horsfield's Bronze-Cuckoo","Chrysococcyx basalis","","","",NA,NA,NA,NA,NA,NA
"Banded Bay Cuckoo","Cacomantis sonneratii","","","X",6,NA,0.333333333333333,0.333333333333333,13.3333333333333,3.84302195905485
"Plaintive Cuckoo","Cacomantis merulinus","","","",NA,NA,NA,NA,NA,NA
"Gray-bellied Cuckoo","Cacomantis passerinus","","","X",74,NA,0.268581081081081,0.608108108108108,11.472972972973,1.38064590223476
"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides","","","X",5,NA,0.4,0.4,10.4,5.66707825956198
"Square-tailed Drongo-Cuckoo","Surniculus lugubris","","","",NA,NA,NA,NA,NA,NA
"Large Hawk-Cuckoo","Hierococcyx sparverioides","","","",NA,NA,NA,NA,NA,NA
"Common Hawk-Cuckoo","Hierococcyx varius","","X","X",143,0.048951048951049,0.34527972027972,0.531468531468531,11.3076923076923,0.91469417359584
"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor","","","",NA,NA,NA,NA,NA,NA
"Lesser Cuckoo","Cuculus poliocephalus","","","X",NA,NA,NA,NA,NA,NA
"Indian Cuckoo","Cuculus micropterus","","","X",1,NA,1,1,20,NA
"Himalayan Cuckoo","Cuculus saturatus","","","",NA,NA,NA,NA,NA,NA
"Common Cuckoo","Cuculus canorus","","","X",79,0.0126582278481013,0.22626582278481,0.481012658227848,12.4430379746835,1.29632645058421
"Sri Lanka Frogmouth","Batrachostomus moniliger","","","",NA,NA,NA,NA,NA,NA
"Hodgson's Frogmouth","Batrachostomus hodgsoni","","","",NA,NA,NA,NA,NA,NA
"Great Eared-Nightjar","Lyncornis macrotis","","","",NA,NA,NA,NA,NA,NA
"Jungle Nightjar","Caprimulgus indicus","","","",33,NA,0.25,0.666666666666667,13.4545454545455,1.81965137580708
"Gray Nightjar","Caprimulgus jotaka","","","",NA,NA,NA,NA,NA,NA
"Eurasian Nightjar","Caprimulgus europaeus","","","",7,NA,0.404761904761905,0.714285714285714,17.8571428571429,2.6513895727838
"Sykes's Nightjar","Caprimulgus mahrattensis","","","",37,0.0540540540540541,0.22972972972973,0.405405405405405,13.2972972972973,2.11413122774946
"Large-tailed Nightjar","Caprimulgus macrurus","","","",NA,NA,NA,NA,NA,NA
"Andaman Nightjar","Caprimulgus andamanicus","","","",NA,NA,NA,NA,NA,NA
"Jerdon's Nightjar","Caprimulgus atripennis","","","",NA,NA,NA,NA,NA,NA
"Indian Nightjar","Caprimulgus asiaticus","","","",137,0.0510948905109489,0.292883211678832,0.467153284671533,11.4233576642336,0.940650134581735
"Savanna Nightjar","Caprimulgus affinis","","","",64,0.03125,0.193359375,0.453125,12.046875,1.37726053133768
"White-rumped Spinetail","Zoonavena sylvatica","","","",NA,NA,NA,NA,NA,NA
"White-throated Needletail","Hirundapus caudacutus","","","",NA,NA,NA,NA,NA,NA
"Silver-backed Needletail","Hirundapus cochinchinensis","","","",NA,NA,NA,NA,NA,NA
"Brown-backed Needletail","Hirundapus giganteus","","","",NA,NA,NA,NA,NA,NA
"Plume-toed Swiftlet","Collocalia affinis","","","",NA,NA,NA,NA,NA,NA
"Indian Swiftlet","Aerodramus unicolor","","","",NA,NA,NA,NA,NA,NA
"Himalayan Swiftlet","Aerodramus brevirostris","","","",NA,NA,NA,NA,NA,NA
"White-nest Swiftlet","Aerodramus fuciphagus","","","",NA,NA,NA,NA,NA,NA
"Alpine Swift","Tachymarptis melba","","","X",32,NA,0.16015625,0.25,12.90625,1.85933465326245
"Common Swift","Apus apus","","","",NA,NA,NA,NA,NA,NA
"Pacific Swift","Apus pacificus","","","",NA,NA,NA,NA,NA,NA
"Blyth's Swift","Apus leuconyx","","","",NA,NA,NA,NA,NA,NA
"Dark-rumped Swift","Apus acuticauda","","","",NA,NA,NA,NA,NA,NA
"Little Swift","Apus affinis","","X","X",213,0.028169014084507,0.349765258215962,0.704225352112676,10.3098591549296,0.712399422242347
"House Swift","Apus nipalensis","","","",NA,NA,NA,NA,NA,NA
"Asian Palm Swift","Cypsiurus balasiensis","","","X",100,NA,0.34875,0.57,10.7,1.14201742455174
"Crested Treeswift","Hemiprocne coronata","","","X",25,0.24,0.375,0.72,11.44,2.00227214933435
"Water Rail","Rallus aquaticus","","","",19,NA,0.255639097744361,0.315789473684211,13.2631578947368,2.81146008099197
"Brown-cheeked Rail","Rallus indicus","","","",NA,NA,NA,NA,NA,NA
"Corn Crake","Crex crex","","","",NA,NA,NA,NA,NA,NA
"Slaty-breasted Rail","Lewinia striata","","","X",7,NA,0.228571428571429,0.142857142857143,12.5714285714286,3.84596758523348
"Spotted Crake","Porzana porzana","","","",15,NA,0.322222222222222,0.266666666666667,13.8,3.13833246592305
"Eurasian Moorhen","Gallinula chloropus","","X","X",215,0.0372093023255814,0.390116279069767,0.651162790697674,10.1395348837209,0.709901145710874
"Eurasian Coot","Fulica atra","X","X","X",240,0.1375,0.402083333333333,0.608333333333333,9.52916666666667,0.685765446884283
"Gray-headed Swamphen","Porphyrio poliocephalus","","X","X",198,0.0303030303030303,0.398989898989899,0.656565656565657,10.4444444444444,0.742444006641847
"White-browed Crake","Poliolimnas cinereus","","","",NA,NA,NA,NA,NA,NA
"Watercock","Gallicrex cinerea","","","X",24,NA,0.322916666666667,0.541666666666667,14.2916666666667,2.4900910630769
"White-breasted Waterhen","Amaurornis phoenicurus","","X","X",249,0.0240963855421687,0.410642570281124,0.678714859437751,9.60642570281125,0.663260558211693
"Andaman Crake","Rallina canningi","","","",NA,NA,NA,NA,NA,NA
"Red-legged Crake","Rallina fasciata","","","",NA,NA,NA,NA,NA,NA
"Slaty-legged Crake","Rallina eurizonoides","","","",NA,NA,NA,NA,NA,NA
"Ruddy-breasted Crake","Zapornia fusca","","","X",34,NA,0.323529411764706,0.529411764705882,13.7058823529412,1.91856164011163
"Brown Crake","Zapornia akool","","","X",52,0.0384615384615385,0.288461538461538,0.576923076923077,12.9038461538462,1.44654175905153
"Little Crake","Zapornia parva","","","",1,NA,NA,NA,6,NA
"Baillon's Crake","Zapornia pusilla","","","X",47,NA,0.271276595744681,0.297872340425532,13.063829787234,1.75975846337791
"Black-tailed Crake","Zapornia bicolor","","","",NA,NA,NA,NA,NA,NA
"Masked Finfoot","Heliopais personatus","","","",NA,NA,NA,NA,NA,NA
"Demoiselle Crane","Anthropoides virgo","X","X","X",131,0.0763358778625954,0.322519083969466,0.480916030534351,10.3893129770992,0.952172395737916
"Siberian Crane","Leucogeranus leucogeranus","","","",NA,NA,NA,NA,NA,NA
"Sarus Crane","Antigone antigone","","","X",84,0.19047619047619,0.302083333333333,0.428571428571429,11.8928571428571,1.25402756770425
"Common Crane","Grus grus","X","X","X",170,0.1,0.391911764705882,0.552941176470588,10.0235294117647,0.864241397467145
"Black-necked Crane","Grus nigricollis","","","",NA,NA,NA,NA,NA,NA
"Indian Thick-knee","Burhinus indicus","","X","X",177,0.0282485875706215,0.319209039548023,0.621468926553672,10.9322033898305,0.794691188744597
"Great Thick-knee","Esacus recurvirostris","","X","X",104,0.0673076923076923,0.296875,0.480769230769231,10.9711538461538,1.13132868286419
"Beach Thick-knee","Esacus magnirostris","","","",NA,NA,NA,NA,NA,NA
"Black-winged Stilt","Himantopus himantopus","X","X","X",294,0.122448979591837,0.480442176870748,0.704081632653061,8.8469387755102,0.619083325427624
"Pied Avocet","Recurvirostra avosetta","X","X","X",128,0.1640625,0.2958984375,0.296875,10.5390625,1.06236194354063
"Ibisbill","Ibidorhyncha struthersii","","","",NA,NA,NA,NA,NA,NA
"Eurasian Oystercatcher","Haematopus ostralegus","","","X",17,0.294117647058824,0.345588235294118,0.529411764705882,9.29411764705882,2.84609548602483
"Black-bellied Plover","Pluvialis squatarola","","","X",38,0.131578947368421,0.355263157894737,0.5,10.1842105263158,1.94158943370782
"European Golden-Plover","Pluvialis apricaria","","","",NA,NA,NA,NA,NA,NA
"American Golden-Plover","Pluvialis dominica","","","",NA,NA,NA,NA,NA,NA
"Pacific Golden-Plover","Pluvialis fulva","","","X",52,0.0769230769230769,0.295673076923077,0.480769230769231,11.4615384615385,1.7101302831465
"Northern Lapwing","Vanellus vanellus","","","X",1,NA,NA,NA,20,NA
"River Lapwing","Vanellus duvaucelii","","","",NA,NA,NA,NA,NA,NA
"Yellow-wattled Lapwing","Vanellus malabaricus","","X","X",181,0.0331491712707182,0.332182320441989,0.602209944751381,10.8232044198895,0.772297535897146
"Gray-headed Lapwing","Vanellus cinereus","","","",NA,NA,NA,NA,NA,NA
"Red-wattled Lapwing","Vanellus indicus","X","X","X",313,0.108626198083067,0.533945686900958,0.795527156549521,8.6038338658147,0.595638551815097
"Sociable Lapwing","Vanellus gregarius","","","X",19,NA,0.157894736842105,0.105263157894737,14.3157894736842,2.73946316236863
"White-tailed Lapwing","Vanellus leucurus","","","X",69,0.101449275362319,0.295289855072464,0.405797101449275,13.0869565217391,1.45156778627137
"Tibetan Sand-Plover","Anarhynchus atrifrons","","X","X",110,0.136363636363636,0.342045454545455,0.536363636363636,10.8545454545455,1.11204335771983
"Greater Sand-Plover","Anarhynchus leschenaultii","","","",NA,NA,NA,NA,NA,NA
"Caspian Plover","Anarhynchus asiaticus","","","",1,NA,NA,NA,20,NA
"Kentish Plover","Anarhynchus alexandrinus","","X","X",139,0.136690647482014,0.348920863309353,0.510791366906475,10.4532374100719,0.981525985554249
"Common Ringed Plover","Charadrius hiaticula","","","",12,0.0833333333333333,0.208333333333333,0.166666666666667,14.75,3.92834339361795
"Long-billed Plover","Charadrius placidus","","","",NA,NA,NA,NA,NA,NA
"Little Ringed Plover","Charadrius dubius","X","X","X",207,0.0821256038647343,0.358695652173913,0.642512077294686,9.8792270531401,0.756827475788275
"Oriental Plover","Anarhynchus veredus","","","",NA,NA,NA,NA,NA,NA
"Greater Painted-Snipe","Rostratula benghalensis","","X","X",92,0.0326086956521739,0.317934782608696,0.510869565217391,12.5434782608696,1.09913882241412
"Pheasant-tailed Jacana","Hydrophasianus chirurgus","X","X","X",128,0.078125,0.349609375,0.4765625,11.4921875,0.942382391113844
"Bronze-winged Jacana","Metopidius indicus","","","X",94,0.0106382978723404,0.36436170212766,0.595744680851064,11.0744680851064,1.15438201384369
"Whimbrel","Numenius phaeopus","","","X",42,0.119047619047619,0.30952380952381,0.595238095238095,9.66666666666667,1.7272664306624
"Eurasian Curlew","Numenius arquata","X","X","X",116,0.155172413793103,0.320043103448276,0.482758620689655,10.0603448275862,1.10559329134858
"Bar-tailed Godwit","Limosa lapponica","","","X",30,0.2,0.25,0.5,9.3,1.91706303147984
"Black-tailed Godwit","Limosa limosa","X","X","X",213,0.117370892018779,0.35387323943662,0.502347417840376,9.80281690140845,0.729169611132406
"Ruddy Turnstone","Arenaria interpres","","","X",30,0.166666666666667,0.358333333333333,0.633333333333333,9.33333333333333,2.11669430699665
"Great Knot","Calidris tenuirostris","","","X",13,0.0769230769230769,0.269230769230769,0.384615384615385,9.69230769230769,3.76872817161946
"Red Knot","Calidris canutus","","","",1,NA,NA,NA,8,NA
"Ruff","Calidris pugnax","X","X","X",191,0.0942408376963351,0.364528795811518,0.591623036649215,10.1832460732984,0.776141843053979
"Broad-billed Sandpiper","Calidris falcinellus","","","X",20,0.05,0.225,0.35,11.3,2.75025602635942
"Sharp-tailed Sandpiper","Calidris acuminata","","","",NA,NA,NA,NA,NA,NA
"Curlew Sandpiper","Calidris ferruginea","","","X",62,0.0806451612903226,0.290322580645161,0.387096774193548,10.9838709677419,1.51545847655391
"Temminck's Stint","Calidris temminckii","","X","X",151,0.0596026490066225,0.334437086092715,0.576158940397351,10.8344370860927,0.907611107356226
"Long-toed Stint","Calidris subminuta","","","",NA,NA,NA,NA,NA,NA
"Spoon-billed Sandpiper","Calidris pygmaea","","","",NA,NA,NA,NA,NA,NA
"Red-necked Stint","Calidris ruficollis","","","",NA,NA,NA,NA,NA,NA
"Sanderling","Calidris alba","","","X",37,0.108108108108108,0.25,0.486486486486487,9.83783783783784,1.95043196628988
"Dunlin","Calidris alpina","","X","X",68,0.0882352941176471,0.268382352941176,0.382352941176471,10.8382352941176,1.54780658561167
