"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Brown-rumped Minivet","Pericrocotus cantonensis","","","",3,NA,0.333333333333333,0.333333333333333,9.33333333333333,6.43458709717346
"Rosy Minivet","Pericrocotus roseus","","","X",12,0.0833333333333333,0.166666666666667,0.25,12.25,3.67574234926522
"Large Cuckooshrike","Coracina macei","","X","X",85,0.141176470588235,0.351470588235294,0.529411764705882,10.4352941176471,1.2332801360141
"Andaman Cuckooshrike","Coracina dobsoni","","","",NA,NA,NA,NA,NA,NA
"Pied Triller","Lalage nigra","","","",NA,NA,NA,NA,NA,NA
"Black-winged Cuckooshrike","Lalage melaschistos","","","X",46,0.130434782608696,0.345108695652174,0.478260869565217,13.0217391304348,1.79128902483949
"Black-headed Cuckooshrike","Lalage melanoptera","","","X",76,0.0263157894736842,0.302631578947368,0.513157894736842,10.3947368421053,1.29808270006738
"Black-headed Shrike-Babbler","Pteruthius rufiventer","","","X",6,0.833333333333333,0.404761904761905,0.5,16.6666666666667,3.22722860120637
"White-browed Shrike-Babbler","Pteruthius aeralatus","","","X",10,0.4,0.525,0.6,14.7,4.00669683848873
"Green Shrike-Babbler","Pteruthius xanthochlorus","","","X",5,0.4,0.371428571428571,0.6,17.6,3.25619655426389
"Black-eared Shrike-Babbler","Pteruthius melanotis","","","X",9,0.666666666666667,0.513888888888889,0.555555555555556,14.2222222222222,4.34328828037234
"Clicking Shrike-Babbler","Pteruthius intermedius","","","",NA,NA,NA,NA,NA,NA
"White-bellied Erpornis","Erpornis zantholeuca","","","X",14,0.428571428571429,0.339285714285714,0.5,15.1428571428571,3.09465047112942
"Mangrove Whistler","Pachycephala cinerea","","","",7,0.142857142857143,0.26530612244898,0.285714285714286,7.28571428571429,2.92328582249495
"Eurasian Golden Oriole","Oriolus oriolus","","","",NA,NA,NA,NA,NA,NA
"Indian Golden Oriole","Oriolus kundoo","","X","X",126,0.0396825396825397,0.386904761904762,0.523809523809524,9.38095238095238,1.00168888494493
"Black-naped Oriole","Oriolus chinensis","","","X",75,0.0666666666666667,0.308333333333333,0.4,11.6266666666667,1.27960326584374
"Slender-billed Oriole","Oriolus tenuirostris","","","X",1,NA,NA,NA,15,NA
"Black-hooded Oriole","Oriolus xanthornus","","X","X",165,0.139393939393939,0.563636363636364,0.757575757575758,8.46060606060606,0.841754983933965
"Maroon Oriole","Oriolus traillii","","","X",19,0.315789473684211,0.440789473684211,0.473684210526316,15.0526315789474,2.72474871985184
"Ashy Woodswallow","Artamus fuscus","","X","X",130,0.1,0.425961538461538,0.538461538461538,9.56923076923077,0.963899874911621
"White-breasted Woodswallow","Artamus leucorynchus","","","",NA,NA,NA,NA,NA,NA
"Malabar Woodshrike","Tephrodornis sylvicola","","","",NA,NA,NA,NA,NA,NA
"Large Woodshrike","Tephrodornis virgatus","","","X",15,0.666666666666667,0.433333333333333,0.666666666666667,15.4,2.4851215932693
"Common Woodshrike","Tephrodornis pondicerianus","","X","X",62,0.0483870967741935,0.328629032258065,0.467741935483871,11.0645161290323,1.46528225743694
"Bar-winged Flycatcher-shrike","Hemipus picatus","","","X",14,0.285714285714286,0.3125,0.428571428571429,14.2857142857143,3.04356066778067
"Common Iora","Aegithina tiphia","","X","X",141,0.113475177304965,0.468971631205674,0.673758865248227,9.25531914893617,0.911883194942891
"White-tailed Iora","Aegithina nigrolutea","","","",NA,NA,NA,NA,NA,NA
"White-throated Fantail","Rhipidura albicollis","","X","X",96,0.114583333333333,0.44140625,0.71875,10.25,1.14933512435241
"Spot-breasted Fantail","Rhipidura albogularis","","","",NA,NA,NA,NA,NA,NA
"White-browed Fantail","Rhipidura aureola","","","X",1,NA,1,1,6,NA
"Black Drongo","Dicrurus macrocercus","","X","X",181,0.121546961325967,0.601519337016575,0.762430939226519,7.93922651933702,0.809129853019512
"Ashy Drongo","Dicrurus leucophaeus","","X","X",89,0.157303370786517,0.355337078651685,0.438202247191011,10.9550561797753,1.22788859026471
"White-bellied Drongo","Dicrurus caerulescens","","","X",12,0.0833333333333333,0.25,0.416666666666667,12.4166666666667,3.67046015885989
"Crow-billed Drongo","Dicrurus annectens","","","",8,NA,0.21875,0.375,18.75,3.28701992692469
"Bronzed Drongo","Dicrurus aeneus","","X","X",122,0.114754098360656,0.430327868852459,0.60655737704918,9.34426229508197,1.01637416189849
"Lesser Racket-tailed Drongo","Dicrurus remifer","","","X",34,0.117647058823529,0.360294117647059,0.382352941176471,13.9117647058824,2.00894379577508
"Hair-crested Drongo","Dicrurus hottentottus","","X","X",61,0.147540983606557,0.436475409836066,0.475409836065574,10.9344262295082,1.61526275309426
"Andaman Drongo","Dicrurus andamanensis","","","",NA,NA,NA,NA,NA,NA
"Greater Racket-tailed Drongo","Dicrurus paradiseus","","","X",28,0.25,0.366071428571429,0.428571428571429,13.2142857142857,2.36285765468348
"Black-naped Monarch","Hypothymis azurea","","X","X",73,0.0821917808219178,0.330479452054795,0.465753424657534,11.7671232876712,1.33243436261022
"Amur Paradise-Flycatcher","Terpsiphone incei","","","",NA,NA,NA,NA,NA,NA
"Blyth's Paradise-Flycatcher","Terpsiphone affinis","","","",NA,NA,NA,NA,NA,NA
"Indian Paradise-Flycatcher","Terpsiphone paradisi","","","X",96,0.0416666666666667,0.37109375,0.604166666666667,9.55208333333333,1.05408251779112
"Red-backed Shrike","Lanius collurio","","","",NA,NA,NA,NA,NA,NA
"Red-tailed Shrike","Lanius phoenicuroides","","","",NA,NA,NA,NA,NA,NA
"Isabelline Shrike","Lanius isabellinus","","","",NA,NA,NA,NA,NA,NA
"Brown Shrike","Lanius cristatus","","X","X",152,0.138157894736842,0.505756578947368,0.625,8.875,0.875604879807097
"Burmese Shrike","Lanius collurioides","","","",NA,NA,NA,NA,NA,NA
"Bay-backed Shrike","Lanius vittatus","","","X",12,0.0833333333333333,0.25,0.333333333333333,12.5833333333333,3.76440573066327
"Long-tailed Shrike","Lanius schach","","X","X",128,0.125,0.47265625,0.59375,9.65625,0.959391769006284
"Gray-backed Shrike","Lanius tephronotus","","","X",40,0.275,0.415625,0.475,12.675,2.03324643151834
"Great Gray Shrike","Lanius excubitor","","","X",3,0.333333333333333,0.333333333333333,0.333333333333333,13,11.9757978161513
"Lesser Gray Shrike","Lanius minor","","","",NA,NA,NA,NA,NA,NA
"Masked Shrike","Lanius nubicus","","","",NA,NA,NA,NA,NA,NA
"Woodchat Shrike","Lanius senator","","","",NA,NA,NA,NA,NA,NA
"Eurasian Jay","Garrulus glandarius","","","X",2,0.5,0.625,NA,16,5.88
"Black-headed Jay","Garrulus lanceolatus","","","",NA,NA,NA,NA,NA,NA
"Yellow-billed Blue-Magpie","Urocissa flavirostris","X","X","X",7,0.857142857142857,0.642857142857143,0.857142857142857,16.5714285714286,3.65075334691348
"Red-billed Blue-Magpie","Urocissa erythroryncha","","","X",6,0.166666666666667,0.266666666666667,0.333333333333333,16,4.11133068482699
"Common Green-Magpie","Cissa chinensis","","","X",13,0.461538461538462,0.596153846153846,0.769230769230769,16.5384615384615,2.23711599351527
"Rufous Treepie","Dendrocitta vagabunda","","X","X",168,0.125,0.54985119047619,0.755952380952381,8.30952380952381,0.841690470207461
"Gray Treepie","Dendrocitta formosae","","","X",16,0.4375,0.59375,0.625,14.75,2.76896972416336
"White-bellied Treepie","Dendrocitta leucogastra","","","",NA,NA,NA,NA,NA,NA
"Collared Treepie","Dendrocitta frontalis","","","X",2,NA,0.5,0.5,14.5,2.94
"Andaman Treepie","Dendrocitta bayleii","","","",NA,NA,NA,NA,NA,NA
"Black-rumped Magpie","Pica bottanensis","","","",NA,NA,NA,NA,NA,NA
"Eurasian Magpie","Pica pica","","","",NA,NA,NA,NA,NA,NA
"Eurasian Nutcracker","Nucifraga caryocatactes","","","X",5,0.2,0.325,0.6,17.6,3.25619655426389
"Kashmir Nutcracker","Nucifraga multipunctata","","","",NA,NA,NA,NA,NA,NA
"Red-billed Chough","Pyrrhocorax pyrrhocorax","","","",NA,NA,NA,NA,NA,NA
"Yellow-billed Chough","Pyrrhocorax graculus","","","",NA,NA,NA,NA,NA,NA
"Eurasian Jackdaw","Corvus monedula","","","",NA,NA,NA,NA,NA,NA
"House Crow","Corvus splendens","","X","X",170,0.123529411764706,0.558088235294118,0.741176470588235,8.26470588235294,0.835542941520758
"Rook","Corvus frugilegus","","","",NA,NA,NA,NA,NA,NA
"Carrion Crow","Corvus corone","","","",NA,NA,NA,NA,NA,NA
"Hooded Crow","Corvus cornix","","","",NA,NA,NA,NA,NA,NA
"Large-billed Crow","Corvus macrorhynchos","","X","X",137,0.160583941605839,0.470802919708029,0.671532846715328,9.18978102189781,0.946072704414163
"Pied Crow","Corvus albus","","","",NA,NA,NA,NA,NA,NA
"Common Raven","Corvus corax","","","",NA,NA,NA,NA,NA,NA
"Yellow-bellied Fairy-Fantail","Chelidorhynx hypoxanthus","","","X",12,0.75,0.520833333333333,0.583333333333333,15.5833333333333,3.51658394272945
"Gray-headed Canary-Flycatcher","Culicicapa ceylonensis","","","X",33,0.393939393939394,0.503787878787879,0.484848484848485,13.2121212121212,2.06265711202803
"Fire-capped Tit","Cephalopyrus flammiceps","","","",4,0.25,0.25,NA,16,2.88504188300043
"Yellow-browed Tit","Sylviparus modestus","","","X",7,0.714285714285714,0.625,0.857142857142857,13.8571428571429,5.4510182535009
"Sultan Tit","Melanochlora sultanea","","","X",14,0.357142857142857,0.482142857142857,0.5,15.5714285714286,2.91088144197437
"Coal Tit","Periparus ater","","","X",7,0.714285714285714,0.339285714285714,0.571428571428571,16.7142857142857,3.7461446848727
"Rufous-naped Tit","Periparus rufonuchalis","","","",NA,NA,NA,NA,NA,NA
"Rufous-vented Tit","Periparus rubidiventris","","","X",6,0.333333333333333,0.416666666666667,0.833333333333333,16,4.11133068482699
"Gray-crested Tit","Lophophanes dichrous","","","X",4,0.5,0.34375,0.5,17.75,4.18656183520559
"Azure Tit","Cyanistes cyanus","","","",NA,NA,NA,NA,NA,NA
"Ground Tit","Pseudopodoces humilis","","","",NA,NA,NA,NA,NA,NA
"Green-backed Tit","Parus monticolus","","","X",12,0.75,0.6875,0.666666666666667,16.3333333333333,2.6244460695006
"Cinereous Tit","Parus cinereus","","X","X",97,0.0927835051546392,0.471649484536082,0.649484536082474,10.1237113402062,1.13932997347781
"White-naped Tit","Machlolophus nuchalis","","","",NA,NA,NA,NA,NA,NA
"Himalayan Black-lored Tit","Machlolophus xanthogenys","","X","X",7,0.142857142857143,0.464285714285714,0.857142857142857,16.5714285714286,3.65075334691348
"Indian Yellow Tit","Machlolophus aplonotus","","","X",NA,NA,NA,NA,NA,NA
"Yellow-cheeked Tit","Machlolophus spilonotus","","","X",9,0.555555555555556,0.402777777777778,0.555555555555556,14.3333333333333,4.4069742706558
"White-crowned Penduline-Tit","Remiz coronatus","","","",NA,NA,NA,NA,NA,NA
"Greater Hoopoe-Lark","Alaemon alaudipes","","","",NA,NA,NA,NA,NA,NA
"Rufous-tailed Lark","Ammomanes phoenicura","","","X",9,NA,0.277777777777778,0.444444444444444,9.33333333333333,3.59333333333333
"Desert Lark","Ammomanes deserti","","","",NA,NA,NA,NA,NA,NA
"Black-crowned Sparrow-Lark","Eremopterix nigriceps","","","",NA,NA,NA,NA,NA,NA
"Ashy-crowned Sparrow-Lark","Eremopterix griseus","","","X",70,0.0571428571428571,0.323214285714286,0.385714285714286,9.44285714285714,1.34405495056747
"Singing Bushlark","Mirafra javanica","","","",NA,NA,NA,NA,NA,NA
"Bengal Bushlark","Mirafra assamica","","X","X",113,0.0530973451327434,0.405973451327434,0.566371681415929,9.52212389380531,1.0126285688112
"Jerdon's Bushlark","Mirafra affinis","","","X",11,NA,0.242424242424242,0.454545454545455,9.90909090909091,2.97195308239665
"Indian Bushlark","Mirafra erythroptera","","","X",13,NA,0.307692307692308,0.461538461538462,9.61538461538461,2.96534114837277
"Horned Lark","Eremophila alpestris","","","",NA,NA,NA,NA,NA,NA
"Greater Short-toed Lark","Calandrella brachydactyla","","","X",6,0.166666666666667,0.166666666666667,0.166666666666667,13.8333333333333,7.47916870009258
"Mongolian Short-toed Lark","Calandrella dukhunensis","","","",NA,NA,NA,NA,NA,NA
"Hume's Lark","Calandrella acutirostris","","","X",2,NA,0.75,NA,21,3.92
"Bimaculated Lark","Melanocorypha bimaculata","","","",NA,NA,NA,NA,NA,NA
"Tibetan Lark","Melanocorypha maxima","","","",NA,NA,NA,NA,NA,NA
"Turkestan Short-toed Lark","Alaudala heinei","","","",1,NA,NA,NA,25,NA
"Sand Lark","Alaudala raytal","","X","X",45,NA,0.322222222222222,0.444444444444444,10.8888888888889,1.47835374209167
"Eurasian Skylark","Alauda arvensis","","","",NA,NA,NA,NA,NA,NA
"Oriental Skylark","Alauda gulgula","","","X",69,0.0434782608695652,0.315217391304348,0.420289855072464,11.2608695652174,1.30665758549793
"Crested Lark","Galerida cristata","","","",NA,NA,NA,NA,NA,NA
"Malabar Lark","Galerida malabarica","","","",NA,NA,NA,NA,NA,NA
"Tawny Lark","Galerida deva","","","",NA,NA,NA,NA,NA,NA
"Common Tailorbird","Orthotomus sutorius","","X","X",166,0.114457831325301,0.546686746987952,0.771084337349398,8.46385542168675,0.835686653368806
"Dark-necked Tailorbird","Orthotomus atrogularis","","","",NA,NA,NA,NA,NA,NA
"Himalayan Prinia","Prinia crinigera","","","X",5,0.6,0.5,1,17.6,3.25619655426389
"Black-throated Prinia","Prinia atrogularis","X","X","X",7,0.428571428571429,0.589285714285714,0.857142857142857,16.5714285714286,3.65075334691348
"Rufous-crowned Prinia","Prinia khasiana","","","",NA,NA,NA,NA,NA,NA
"Hill Prinia","Prinia superciliaris","","","",NA,NA,NA,NA,NA,NA
"Gray-crowned Prinia","Prinia cinereocapilla","","","",NA,NA,NA,NA,NA,NA
"Rufous-fronted Prinia","Prinia buchanani","","","",NA,NA,NA,NA,NA,NA
"Rufescent Prinia","Prinia rufescens","","X","X",9,0.333333333333333,0.208333333333333,0.222222222222222,16.7777777777778,2.88092920538144
"Gray-breasted Prinia","Prinia hodgsonii","","","X",44,0.0909090909090909,0.332386363636364,0.545454545454545,9.59090909090909,1.59480655784578
"Delicate Prinia","Prinia lepida","","","X",17,NA,0.382352941176471,0.588235294117647,10.4117647058824,1.70619713120115
"Jungle Prinia","Prinia sylvatica","","","X",5,NA,0.28,0.4,14.8,3.06161787295541
"Yellow-bellied Prinia","Prinia flaviventris","","","X",19,0.0526315789473684,0.401315789473684,0.526315789473684,13.5263157894737,2.67857617575683
"Ashy Prinia","Prinia socialis","","","X",42,0.0238095238095238,0.392857142857143,0.571428571428571,10.0952380952381,1.7377517169637
"Plain Prinia","Prinia inornata","","X","X",131,0.0458015267175573,0.472328244274809,0.717557251908397,9.3587786259542,0.945872557222102
"Zitting Cisticola","Cisticola juncidis","","X","X",97,0.0515463917525773,0.444587628865979,0.649484536082474,10.1752577319588,1.07323270417547
"Golden-headed Cisticola","Cisticola exilis","","X","X",4,0.25,0.375,0.25,14.75,4.030727808556
"Thick-billed Warbler","Arundinax aedon","","","X",44,0.136363636363636,0.306818181818182,0.477272727272727,14.4090909090909,1.58458854386678
"Booted Warbler","Iduna caligata","","","X",33,0.0303030303030303,0.34469696969697,0.424242424242424,12.1818181818182,2.01573308992217
"Sykes's Warbler","Iduna rama","","","",NA,NA,NA,NA,NA,NA
"Black-browed Reed Warbler","Acrocephalus bistrigiceps","","","",2,NA,0.625,1,24,1.96
"Moustached Warbler","Acrocephalus melanopogon","","","",NA,NA,NA,NA,NA,NA
"Sedge Warbler","Acrocephalus schoenobaenus","","","",NA,NA,NA,NA,NA,NA
"Paddyfield Warbler","Acrocephalus agricola","","","X",39,0.0769230769230769,0.288461538461538,0.358974358974359,14.1025641025641,1.65729890135447
"Blunt-winged Warbler","Acrocephalus concinens","","","",NA,NA,NA,NA,NA,NA
"Blyth's Reed Warbler","Acrocephalus dumetorum","","X","X",118,0.0847457627118644,0.400423728813559,0.508474576271186,9.8135593220339,1.00694386647197
"Large-billed Reed Warbler","Acrocephalus orinus","","","",NA,NA,NA,NA,NA,NA
"Great Reed Warbler","Acrocephalus arundinaceus","","","",NA,NA,NA,NA,NA,NA
"Oriental Reed Warbler","Acrocephalus orientalis","","","",3,NA,0.333333333333333,NA,17.3333333333333,13.1155751345914
"Clamorous Reed Warbler","Acrocephalus stentoreus","","X","X",73,0.0684931506849315,0.38013698630137,0.452054794520548,10.958904109589,1.29624243113485
"Pallas's Grasshopper Warbler","Helopsaltes certhiola","","","X",10,0.2,0.385714285714286,0.6,17,3.90909594549828
"Lanceolated Warbler","Locustella lanceolata","","","",NA,NA,NA,NA,NA,NA
"Brown Bush Warbler","Locustella luteoventris","","","",3,0.666666666666667,NA,NA,17.6666666666667,2.35562683330314
"Common Grasshopper Warbler","Locustella naevia","","","",NA,NA,NA,NA,NA,NA
"Long-billed Bush Warbler","Locustella major","","","",NA,NA,NA,NA,NA,NA
"Chinese Bush Warbler","Locustella tacsanowskia","","","",NA,NA,NA,NA,NA,NA
"Baikal Bush Warbler","Locustella davidi","","","",NA,NA,NA,NA,NA,NA
"West Himalayan Bush Warbler","Locustella kashmirensis","","","",NA,NA,NA,NA,NA,NA
"Spotted Bush Warbler","Locustella thoracica","","","",7,0.142857142857143,0.326530612244898,0.714285714285714,19.7142857142857,4.35577777210913
"Russet Bush Warbler","Locustella mandelli","","","",3,0.333333333333333,0.444444444444444,0.666666666666667,18.6666666666667,4.28419316921064
"Broad-tailed Grassbird","Schoenicola platyurus","","","",NA,NA,NA,NA,NA,NA
"Bristled Grassbird","Schoenicola striatus","","","X",4,NA,0.53125,0.75,22.75,3.23795717492784
"Striated Grassbird","Megalurus palustris","","","X",35,0.114285714285714,0.346428571428571,0.342857142857143,11.9714285714286,2.00636915259146
"Scaly-breasted Cupwing","Pnoepyga albiventer","","","X",9,0.555555555555556,0.472222222222222,0.666666666666667,14.3333333333333,4.4069742706558
"Immaculate Cupwing","Pnoepyga immaculata","","","",NA,NA,NA,NA,NA,NA
"Pygmy Cupwing","Pnoepyga pusilla","","","X",13,0.615384615384615,0.394230769230769,0.692307692307692,15.4615384615385,3.24358313569814
"Gray-throated Martin","Riparia chinensis","","X","X",68,0.0588235294117647,0.334558823529412,0.544117647058823,11.25,1.41326572786552
"Bank Swallow","Riparia riparia","","","X",2,NA,NA,NA,21,7.84
"Pale Martin","Riparia diluta","","","",NA,NA,NA,NA,NA,NA
"Eurasian Crag-Martin","Ptyonoprogne rupestris","","","X",3,0.666666666666667,NA,NA,18.3333333333333,5.69562795289315
"Dusky Crag-Martin","Ptyonoprogne concolor","","","X",3,NA,0.555555555555556,1,14,4.93255849771022
"Barn Swallow","Hirundo rustica","","X","X",139,0.136690647482014,0.47931654676259,0.611510791366906,9.30215827338129,0.920983175651901
"Wire-tailed Swallow","Hirundo smithii","","","X",30,NA,0.270833333333333,0.466666666666667,10.1,2.0359159931182
"Hill Swallow","Hirundo domicola","","","",NA,NA,NA,NA,NA,NA
"Pacific Swallow","Hirundo tahitica","","","",NA,NA,NA,NA,NA,NA
"Red-rumped Swallow","Cecropis daurica","","X","X",80,0.1375,0.325,0.375,10.9125,1.28638954939194
"Striated Swallow","Cecropis striolata","","","",NA,NA,NA,NA,NA,NA
"Streak-throated Swallow","Petrochelidon fluvicola","","","X",28,NA,0.316964285714286,0.357142857142857,12.5714285714286,2.34357751217141
"Western House-Martin","Delichon urbicum","","","",NA,NA,NA,NA,NA,NA
"Asian House-Martin","Delichon dasypus","","","X",9,0.111111111111111,0.259259259259259,0.333333333333333,16.7777777777778,3.19695997573003
"Nepal House-Martin","Delichon nipalense","","","X",14,0.357142857142857,0.446428571428571,0.642857142857143,16.0714285714286,2.26443404374284
"Gray-headed Bulbul","Microtarsus priocephalus","","","",NA,NA,NA,NA,NA,NA
"Black-headed Bulbul","Microtarsus melanocephalos","","","",NA,NA,NA,NA,NA,NA
