"gridg0","group.id","month","timegroups"
"296846","S198222970",10,"before 2000"
"297505","S9794100",12,"before 2000"
"297505","S9792563",12,"before 2000"
"296853","S9780960",12,"before 2000"
"298154","S9787806",12,"before 2000"
"296854","S81731685",2,"before 2000"
"297505","S81737104",2,"before 2000"
"296854","S81804177",2,"before 2000"
"298155","S81736081",2,"before 2000"
"298155","S81706721",2,"before 2000"
"298155","S81798957",2,"before 2000"
"296846","S67613918",2,"before 2000"
"299445","S67614042",2,"before 2000"
"297495","S118551035",4,"before 2000"
"297503","S187426962",10,"before 2000"
"296846","S25722050",3,"before 2000"
"301405","S54932886",4,"2000-2006"
"295543","S54933526",4,"2000-2006"
"297504","S71264313",4,"2000-2006"
"297503","S95014175",6,"2000-2006"
"297505","S95014293",6,"2000-2006"
"297504","S95002900",6,"2000-2006"
"297504","S95013635",6,"2000-2006"
"297503","G6567041",11,"2000-2006"
"296853","G6567038",11,"2000-2006"
"296851","G6567042",11,"2000-2006"
"299453","G6567044",11,"2000-2006"
"297499","G6567043",11,"2000-2006"
"296846","G6567054",11,"2000-2006"
"296846","G6567052",11,"2000-2006"
"296846","G6567050",11,"2000-2006"
"296846","G6567051",11,"2000-2006"
"296846","G6567049",11,"2000-2006"
"297495","G6567045",11,"2000-2006"
"297495","G6567048",11,"2000-2006"
"297503","S155301853",4,"2000-2006"
"294249","S123755963",5,"2000-2006"
"294249","S123755547",5,"2000-2006"
"298146","S162435547",10,"2000-2006"
"294893","S34806245",4,"2000-2006"
"294895","S6683234",5,"2000-2006"
"305302","S6508576",6,"2000-2006"
"307257","S280212824",9,"2000-2006"
"297505","S283885374",12,"2000-2006"
"297505","S280133748",3,"2000-2006"
"302703","S283884716",9,"2000-2006"
"294249","S133142777",4,"2000-2006"
"298795","G14981844",5,"2000-2006"
"298795","G14983827",5,"2000-2006"
"296846","S38128903",6,"2007-2010"
"296853","G5847502",8,"2007-2010"
"297496","G10796629",11,"2007-2010"
"297495","S158499076",11,"2007-2010"
"297499","S158624288",12,"2007-2010"
"294249","S133422411",1,"2007-2010"
"294249","S133573834",2,"2007-2010"
"294249","S133278125",2,"2007-2010"
"294249","S133380830",3,"2007-2010"
"295552","G5247161",12,"2007-2010"
"298157","S87080205",5,"2007-2010"
"298158","S87153802",5,"2007-2010"
"303357","S87153800",5,"2007-2010"
"305303","S87153799",5,"2007-2010"
"296846","S87153804",5,"2007-2010"
"294893","S87153805",5,"2007-2010"
"296846","S87153803",5,"2007-2010"
