"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Satyr Tragopan","Tragopan satyra","","","X",15,0.133333333333333,0.391666666666667,0.2,14.6,3.49988799820794
"Blyth's Tragopan","Tragopan blythii","","","X",8,0.125,0.428571428571429,0.5,9.25,3.86270630516999
"Temminck's Tragopan","Tragopan temminckii","","","",3,NA,0.571428571428571,0.666666666666667,14.3333333333333,2.84781397644657
"Himalayan Monal","Lophophorus impejanus","","X","X",110,0.127272727272727,0.269318181818182,0.290909090909091,9.75454545454545,1.01735564062287
"Sclater's Monal","Lophophorus sclateri","","","X",3,NA,0.444444444444444,0.333333333333333,10,6.30051849718206
"Koklass Pheasant","Pucrasia macrolopha","","X","X",91,0.175824175824176,0.320054945054945,0.373626373626374,11.7032967032967,1.17850795472179
"Tibetan Partridge","Perdix hodgsoniae","","","",29,0.0689655172413793,0.275862068965517,0.379310344827586,8.06896551724138,1.79871482723819
"Hume's Pheasant","Syrmaticus humiae","","","",2,NA,0.5,0.5,9.5,0.98
"Cheer Pheasant","Catreus wallichii","","","X",53,0.113207547169811,0.252358490566038,0.39622641509434,13.4528301886792,1.61843446245567
"Kalij Pheasant","Lophura leucomelanos","X","X","X",276,0.13768115942029,0.421195652173913,0.503623188405797,11.018115942029,0.692358494543738
"Indian Peafowl","Pavo cristatus","X","X","X",2498,0.0628502802241794,0.45041032826261,0.588070456365092,9.84507606084868,0.259519498837322
"Green Peafowl","Pavo muticus","","","",NA,NA,NA,NA,NA,NA
"Red Spurfowl","Galloperdix spadicea","X","X","X",471,0.101910828025478,0.414808917197452,0.479830148619958,15.5732484076433,0.616637592756609
"Painted Spurfowl","Galloperdix lunulata","X","X","X",287,0.0383275261324042,0.258710801393728,0.32404181184669,13.0801393728223,0.787515304940792
"Gray Peacock-Pheasant","Polyplectron bicalcaratum","","","",50,0.1,0.265,0.28,9.84,1.65020512664335
"Mountain Bamboo-Partridge","Bambusicola fytchii","","","",35,NA,0.242857142857143,0.257142857142857,7.68571428571429,1.43011377581111
"Red Junglefowl","Gallus gallus","X","X","X",526,0.091254752851711,0.33032319391635,0.404942965779468,10.2889733840304,0.516491786107347
"Gray Junglefowl","Gallus sonneratii","X","X","X",510,0.166666666666667,0.502205882352941,0.580392156862745,16.0098039215686,0.563686627883453
"Gray Francolin","Ortygornis pondicerianus","X","X","X",2646,0.0600907029478458,0.411281179138322,0.556311413454271,9.04195011337868,0.236776428974727
"Swamp Francolin","Ortygornis gularis","","X","X",45,0.244444444444444,0.336111111111111,0.488888888888889,12.8222222222222,1.35948274312107
"Chinese Francolin","Francolinus pintadeanus","","","",1,NA,1,NA,4,NA
"Black Francolin","Francolinus francolinus","X","X","X",470,0.0893617021276596,0.344414893617021,0.45531914893617,10.1042553191489,0.528714759186677
"Painted Francolin","Francolinus pictus","","X","X",522,0.0517241379310345,0.299329501915709,0.419540229885057,10.7049808429119,0.49952066204554
"Tibetan Snowcock","Tetraogallus tibetanus","","","",26,0.0384615384615385,0.216346153846154,0.346153846153846,8.53846153846154,1.87754612609685
"Himalayan Snowcock","Tetraogallus himalayensis","","","X",70,0.128571428571429,0.210714285714286,0.228571428571429,7.32857142857143,1.03369426141725
"Blue-breasted Quail","Synoicus chinensis","","","",7,0.428571428571429,0.166666666666667,NA,13.7142857142857,4.58094604494166
"Common Quail","Coturnix coturnix","","","",119,0.126050420168067,0.169117647058824,0.302521008403361,12.9831932773109,1.14426445938496
"Japanese Quail","Coturnix japonica","","","",NA,NA,NA,NA,NA,NA
"Rain Quail","Coturnix coromandelica","X","X","X",398,0.0829145728643216,0.233040201005025,0.341708542713568,13.0552763819095,0.631121730006742
"Chukar","Alectoris chukar","X","X","X",183,0.0655737704918033,0.351775956284153,0.46448087431694,8.28415300546448,0.826977632124032
"Jungle Bush-Quail","Perdicula asiatica","X","X","X",844,0.0639810426540284,0.287914691943128,0.361374407582938,13.0390995260664,0.450846606671916
"Rock Bush-Quail","Perdicula argoondah","","X","X",400,0.04,0.238125,0.3475,11.13,0.574316455342517
"Painted Bush-Quail","Perdicula erythrorhyncha","","","X",63,0.158730158730159,0.313492063492063,0.317460317460317,21.7142857142857,0.919073867648052
"Manipur Bush-Quail","Perdicula manipurensis","","","X",NA,NA,NA,NA,NA,NA
"Himalayan Quail","Ophrysia superciliosa","","","X",NA,NA,NA,NA,NA,NA
"Greater Flamingo","Phoenicopterus roseus","X","X","X",572,0.124125874125874,0.307473776223776,0.302447552447552,10.8111888111888,0.544185843726185
"Lesser Flamingo","Phoeniconaias minor","","X","X",164,0.103658536585366,0.315548780487805,0.402439024390244,11.9878048780488,1.00526143737619
"Little Grebe","Tachybaptus ruficollis","X","X","X",2540,0.0830708661417323,0.386860236220472,0.520866141732284,9.86220472440945,0.250861446660155
"Horned Grebe","Podiceps auritus","","","",NA,NA,NA,NA,NA,NA
"Red-necked Grebe","Podiceps grisegena","","","",2,NA,NA,NA,14,17.64
"Great Crested Grebe","Podiceps cristatus","X","X","X",432,0.099537037037037,0.264756944444444,0.354166666666667,10.9375,0.568446557262441
"Eared Grebe","Podiceps nigricollis","","","",39,0.153846153846154,0.211538461538462,0.282051282051282,12.6153846153846,1.86875757493343
"Rock Pigeon","Columba livia","X","X","X",3840,0.06875,0.4662109375,0.617708333333333,8.48020833333333,0.197457686930559
"Hill Pigeon","Columba rupestris","","X","X",172,0.116279069767442,0.347383720930233,0.511627906976744,7.47674418604651,0.816719201672901
"Snow Pigeon","Columba leuconota","X","X","X",169,0.112426035502959,0.278846153846154,0.289940828402367,8.66863905325444,0.795200399967484
"Yellow-eyed Pigeon","Columba eversmanni","","","X",18,0.0555555555555556,0.284722222222222,0.388888888888889,10.7222222222222,2.81145767581345
"Common Wood-Pigeon","Columba palumbus","","","",50,0.08,0.215,0.42,14.14,1.63842832006774
"Speckled Wood-Pigeon","Columba hodgsonii","","X","X",93,0.118279569892473,0.270161290322581,0.247311827956989,11.6451612903226,1.35865676760477
"Ashy Wood-Pigeon","Columba pulchricollis","","","X",36,0.0833333333333333,0.25,0.305555555555556,13.2222222222222,2.00020492777276
"Nilgiri Wood-Pigeon","Columba elphinstonii","X","X","X",151,0.158940397350993,0.389900662251656,0.516556291390728,19.5562913907285,0.837479111358722
"Pale-capped Pigeon","Columba punicea","","","X",27,0.148148148148148,0.208333333333333,0.333333333333333,10.8148148148148,2.30641362766624
"Andaman Wood-Pigeon","Columba palumboides","","","X",25,0.08,0.32,0.64,6.56,1.67110355553848
"European Turtle-Dove","Streptopelia turtur","","","",1,1,NA,NA,15,NA
"Oriental Turtle-Dove","Streptopelia orientalis","X","X","X",1386,0.0988455988455988,0.328914141414141,0.433621933621934,11.2474747474747,0.352768097165499
"Eurasian Collared-Dove","Streptopelia decaocto","X","X","X",3087,0.083252348558471,0.406138645934564,0.531908001295756,8.71234207968902,0.215990675646303
"Red Collared-Dove","Streptopelia tranquebarica","X","X","X",1712,0.058411214953271,0.303519275700935,0.414719626168224,10.3294392523364,0.295158582836869
"Spotted Dove","Spilopelia chinensis","X","X","X",3271,0.105472332619994,0.475428003668603,0.596759400794864,8.93579944970957,0.219761814378752
"Laughing Dove","Spilopelia senegalensis","X","X","X",3017,0.070931388796818,0.432756049055353,0.555187272124627,8.38150480609877,0.217272372264802
"Barred Cuckoo-Dove","Macropygia unchall","","X","X",112,0.133928571428571,0.3125,0.330357142857143,10.8839285714286,1.11086665197424
"Andaman Cuckoo-Dove","Macropygia rufipennis","","","X",29,0.0344827586206897,0.370689655172414,0.655172413793103,6.3448275862069,1.49521185849484
"Namaqua Dove","Oena capensis","","","",NA,NA,NA,NA,NA,NA
"Asian Emerald Dove","Chalcophaps indica","X","X","X",723,0.134163208852006,0.404218533886584,0.466113416320885,13.118948824343,0.5266317308488
"Nicobar Pigeon","Caloenas nicobarica","","","",21,0.142857142857143,0.238095238095238,0.333333333333333,4.61904761904762,1.62571556894529
"Orange-breasted Green-Pigeon","Treron bicinctus","","X","X",239,0.0376569037656904,0.240585774058577,0.297071129707113,14.581589958159,0.883895182523015
"Gray-fronted Green-Pigeon","Treron affinis","X","X","X",264,0.170454545454545,0.573863636363636,0.662878787878788,18.0113636363636,0.761148869179837
"Andaman Green-Pigeon","Treron chloropterus","","","X",37,0.108108108108108,0.408783783783784,0.675675675675676,5.56756756756757,1.32102411617894
"Ashy-headed Green-Pigeon","Treron phayrei","","","",103,0.029126213592233,0.218446601941748,0.349514563106796,10.6601941747573,1.18543733131389
"Thick-billed Green-Pigeon","Treron curvirostra","","X","X",103,0.0970873786407767,0.240291262135922,0.29126213592233,10.9223300970874,1.21231878117317
"Yellow-footed Green-Pigeon","Treron phoenicopterus","X","X","X",1968,0.0508130081300813,0.357215447154472,0.465955284552846,10.162093495935,0.288456736384009
"Pin-tailed Green-Pigeon","Treron apicauda","","X","X",121,0.132231404958678,0.290289256198347,0.380165289256198,11.1487603305785,1.19143587128118
"Wedge-tailed Green-Pigeon","Treron sphenurus","X","X","X",214,0.0794392523364486,0.338200934579439,0.406542056074766,11.6401869158879,0.818509403860841
"Green Imperial-Pigeon","Ducula aenea","X","X","X",347,0.109510086455331,0.373559077809798,0.429394812680115,14.3544668587896,0.812410514978922
"Nicobar Imperial-Pigeon","Ducula nicobarica","","","X",14,0.142857142857143,0.357142857142857,0.714285714285714,3.85714285714286,1.66738856160903
"Malabar Imperial-Pigeon","Ducula cuprea","X","X","X",142,0.232394366197183,0.499119718309859,0.570422535211268,20.3169014084507,0.805631829111431
"Mountain Imperial-Pigeon","Ducula badia","","X","X",119,0.142857142857143,0.260504201680672,0.327731092436975,9.82352941176471,1.17973648386758
"Pied Imperial-Pigeon","Ducula bicolor","","","",28,0.25,0.294642857142857,0.642857142857143,3.96428571428571,1.1647205991456
"Tibetan Sandgrouse","Syrrhaptes tibetanus","","","",25,0.16,0.26,0.36,5.88,1.78679201550339
"Pallas's Sandgrouse","Syrrhaptes paradoxus","","","",NA,NA,NA,NA,NA,NA
"Pin-tailed Sandgrouse","Pterocles alchata","","","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Sandgrouse","Pterocles exustus","X","X","X",597,0.0837520938023451,0.279941373534338,0.38358458961474,10.5544388609715,0.501878177393105
"Spotted Sandgrouse","Pterocles senegallus","","","",11,0.0909090909090909,0.170454545454545,0.272727272727273,15.8181818181818,2.613873222469
"Black-bellied Sandgrouse","Pterocles orientalis","","","",3,0.333333333333333,0.444444444444444,NA,12.6666666666667,5.10269645492568
"Painted Sandgrouse","Pterocles indicus","X","X","X",219,0.0684931506849315,0.228881278538813,0.360730593607306,12.5479452054795,0.802538722995236
"Great Indian Bustard","Ardeotis nigriceps","","","X",46,0.173913043478261,0.190217391304348,0.304347826086957,11.2391304347826,1.69952384945014
"Macqueen's Bustard","Chlamydotis macqueenii","","","X",32,0.125,0.2265625,0.3125,12.4375,2.15560031119243
"Bengal Florican","Houbaropsis bengalensis","","","X",17,0.294117647058824,0.301470588235294,0.176470588235294,13.2941176470588,2.56416035752453
"Lesser Florican","Sypheotides indicus","","","X",18,NA,0.243055555555556,0.111111111111111,9,2.79890174539803
"Little Bustard","Tetrax tetrax","","","",NA,NA,NA,NA,NA,NA
"Andaman Coucal","Centropus andamanensis","","","X",25,0.16,0.59,0.64,6.36,1.65879776545143
"Greater Coucal","Centropus sinensis","X","X","X",3394,0.0878020035356512,0.459450500883913,0.591632292280495,8.84590453741897,0.213140283038258
"Lesser Coucal","Centropus bengalensis","X","X","X",237,0.0717299578059072,0.303270042194093,0.367088607594937,14.2236286919831,0.89486865994957
"Sirkeer Malkoha","Taccocua leschenaultii","X","X","X",629,0.0651828298887122,0.240461049284579,0.303656597774245,13.2607313195548,0.500865033587567
"Blue-faced Malkoha","Phaenicophaeus viridirostris","X","X","X",678,0.0825958702064897,0.430125368731563,0.533923303834808,14.2389380530973,0.520169623801963
"Green-billed Malkoha","Phaenicophaeus tristis","X","X","X",270,0.0777777777777778,0.321296296296296,0.474074074074074,9.41111111111111,0.691077405208637
"Chestnut-winged Cuckoo","Clamator coromandus","","X","X",109,0.0642201834862385,0.197247706422018,0.229357798165138,18.0550458715596,1.20475076182623
"Pied Cuckoo","Clamator jacobinus","X","X","X",1742,0.0522388059701493,0.345795063145809,0.474741676234214,11.8949483352468,0.309566284189933
"Asian Koel","Eudynamys scolopaceus","X","X","X",3274,0.0760537568723274,0.450710140500916,0.558643860720831,9.27855833842395,0.216516538722221
"Asian Emerald Cuckoo","Chrysococcyx maculatus","","","",53,0.0188679245283019,0.25,0.245283018867925,13.3962264150943,1.7394593804932
"Violet Cuckoo","Chrysococcyx xanthorhynchus","","","",50,0.04,0.2625,0.34,11.98,1.86362245103454
"Horsfield's Bronze-Cuckoo","Chrysococcyx basalis","","","",NA,NA,NA,NA,NA,NA
"Banded Bay Cuckoo","Cacomantis sonneratii","X","X","X",436,0.0779816513761468,0.300745412844037,0.376146788990826,15.7247706422018,0.652148557097668
"Plaintive Cuckoo","Cacomantis merulinus","","X","X",282,0.0531914893617021,0.261968085106383,0.329787234042553,10.7659574468085,0.649384426218894
"Gray-bellied Cuckoo","Cacomantis passerinus","X","X","X",1199,0.0533778148457048,0.319120100083403,0.422018348623853,13.3686405337781,0.379065807925227
"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides","","X","X",331,0.0241691842900302,0.310800604229607,0.462235649546828,17.0815709969789,0.704267651519183
"Square-tailed Drongo-Cuckoo","Surniculus lugubris","","X","X",130,0.0846153846153846,0.240384615384615,0.215384615384615,12.4076923076923,1.05767039292091
"Large Hawk-Cuckoo","Hierococcyx sparverioides","X","X","X",270,0.0962962962962963,0.270833333333333,0.244444444444444,12.7666666666667,0.866473009850982
"Common Hawk-Cuckoo","Hierococcyx varius","X","X","X",2333,0.0852978996999571,0.395199314187741,0.498499785683669,10.5533647663952,0.26692805906456
"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor","","","",28,0.107142857142857,0.279761904761905,NA,13.1785714285714,1.82034896939306
"Lesser Cuckoo","Cuculus poliocephalus","","X","X",126,0.103174603174603,0.191468253968254,0.23015873015873,13.7539682539683,1.24622350610173
"Indian Cuckoo","Cuculus micropterus","X","X","X",672,0.087797619047619,0.277529761904762,0.227678571428571,13.4122023809524,0.531331530422061
"Himalayan Cuckoo","Cuculus saturatus","","X","X",137,0.138686131386861,0.311131386861314,0.211678832116788,12.6131386861314,0.928410958276297
"Common Cuckoo","Cuculus canorus","X","X","X",801,0.0724094881398252,0.266229712858926,0.348314606741573,13.8863920099875,0.462991803306737
"Sri Lanka Frogmouth","Batrachostomus moniliger","","","",94,0.0425531914893617,0.357712765957447,0.436170212765957,20.1063829787234,0.940982001862917
"Hodgson's Frogmouth","Batrachostomus hodgsoni","","","",19,NA,0.263157894736842,0.263157894736842,11.8947368421053,2.52543785914933
"Great Eared-Nightjar","Lyncornis macrotis","","","",32,0.15625,0.27734375,0.34375,19.96875,2.23072748467559
"Jungle Nightjar","Caprimulgus indicus","","","",476,0.0651260504201681,0.259453781512605,0.373949579831933,14.577731092437,0.612056636109653
"Gray Nightjar","Caprimulgus jotaka","","","",83,0.0963855421686747,0.262048192771084,0.240963855421687,13.6626506024096,1.31735000336738
"Eurasian Nightjar","Caprimulgus europaeus","","","",7,NA,0.404761904761905,0.714285714285714,17.8571428571429,2.6513895727838
"Sykes's Nightjar","Caprimulgus mahrattensis","","","",53,0.0377358490566038,0.214622641509434,0.339622641509434,13.3396226415094,1.71736528023727
"Large-tailed Nightjar","Caprimulgus macrurus","","","",234,0.094017094017094,0.271367521367521,0.307692307692308,12.3760683760684,0.746969338914606
"Andaman Nightjar","Caprimulgus andamanicus","","","",13,NA,0.346153846153846,0.538461538461538,8.30769230769231,2.40444230556463
"Jerdon's Nightjar","Caprimulgus atripennis","","","",308,0.0422077922077922,0.329545454545455,0.441558441558442,16.4675324675325,0.736980018915814
"Indian Nightjar","Caprimulgus asiaticus","","","",991,0.0595358224016145,0.276740665993946,0.400605449041372,12.8002018163471,0.410496751439498
"Savanna Nightjar","Caprimulgus affinis","","","",544,0.0404411764705882,0.225183823529412,0.299632352941176,13.2977941176471,0.567063257278633
"White-rumped Needletail","Zoonavena sylvatica","X","X","X",151,0.158940397350993,0.383278145695364,0.43046357615894,19.8940397350993,0.941317677941604
"White-throated Needletail","Hirundapus caudacutus","","","",61,0.163934426229508,0.153688524590164,0.0491803278688525,14.5573770491803,1.53507096818444
"Silver-backed Needletail","Hirundapus cochinchinensis","","","",14,NA,0.166666666666667,NA,12.6428571428571,2.23764299070387
"Brown-backed Needletail","Hirundapus giganteus","X","X","X",200,0.09,0.435,0.53,18.07,1.01839943432781
"Plume-toed Swiftlet","Collocalia affinis","","","",37,0.0810810810810811,0.547297297297297,0.783783783783784,5.64864864864865,1.30714381353912
"Indian Swiftlet","Aerodramus unicolor","X","X","X",192,0.208333333333333,0.577473958333333,0.6875,20.09375,0.79202885016788
"Himalayan Swiftlet","Aerodramus brevirostris","X","X","X",251,0.183266932270916,0.301294820717131,0.378486055776892,11.3107569721116,0.719065742792727
"White-nest Swiftlet","Aerodramus fuciphagus","","","",31,0.129032258064516,0.395161290322581,0.580645161290323,6.03225806451613,1.48654614394755
"Alpine Swift","Apus melba","X","X","X",660,0.0863636363636364,0.315719696969697,0.363636363636364,15.6090909090909,0.501873681523787
"Common Swift","Apus apus","","","",92,0.184782608695652,0.195652173913043,0.434782608695652,7.53260869565217,1.10581403339701
"Pacific Swift","Apus pacificus","","","",NA,NA,NA,NA,NA,NA
"Blyth's Swift","Apus leuconyx","","","",93,0.10752688172043,0.169354838709677,0.129032258064516,18.3763440860215,1.3350776522325
"Dark-rumped Swift","Apus acuticauda","","","X",33,0.0606060606060606,0.208333333333333,0.303030303030303,9.36363636363636,1.55377882922176
"Little Swift","Apus affinis","X","X","X",2506,0.0949720670391061,0.375648443735036,0.516360734237829,10.3826815642458,0.253434261139148
"House Swift","Apus nipalensis","","","",NA,NA,NA,NA,NA,NA
"Asian Palm-Swift","Cypsiurus balasiensis","","","",NA,NA,NA,NA,NA,NA
"Crested Treeswift","Hemiprocne coronata","X","X","X",698,0.127507163323782,0.320558739255014,0.402578796561605,13.5186246418338,0.535975400665567
"Water Rail","Rallus aquaticus","","","",79,0.0379746835443038,0.205696202531646,0.30379746835443,13.7848101265823,1.47871428446119
"Brown-cheeked Rail","Rallus indicus","","","",3,NA,0.416666666666667,0.333333333333333,14.3333333333333,7.53460756185159
"Corn Crake","Crex crex","","","",1,1,NA,NA,15,NA
"Slaty-breasted Rail","Lewinia striata","","X","X",199,0.0452261306532663,0.264447236180905,0.311557788944724,16.3819095477387,0.958497434025583
"Spotted Crake","Porzana porzana","","","",23,0.130434782608696,0.195652173913043,0.260869565217391,15.0869565217391,2.37957609722292
"Eurasian Moorhen","Gallinula chloropus","X","X","X",2130,0.063849765258216,0.365669014084507,0.505164319248826,10.5441314553991,0.273343451041298
"Eurasian Coot","Fulica atra","X","X","X",2231,0.0721649484536082,0.375112057373375,0.480950246526221,10.0945764231286,0.266738149079979
"Gray-headed Swamphen","Porphyrio poliocephalus","X","X","X",1792,0.0625,0.384765625,0.525111607142857,11.0680803571429,0.304166449309111
"White-browed Crake","Poliolimnas cinereus","","","",NA,NA,NA,NA,NA,NA
"Watercock","Gallicrex cinerea","X","X","X",457,0.0306345733041575,0.306345733041575,0.428884026258206,14.6673960612691,0.626230843927689
"White-breasted Waterhen","Amaurornis phoenicurus","X","X","X",2899,0.0710589858571921,0.419886167644015,0.561917902725078,9.68333908244222,0.23332670343889
"Andaman Crake","Rallina canningi","","","X",20,0.05,0.375,0.55,6.9,1.94394476854614
"Red-legged Crake","Rallina fasciata","","","",NA,NA,NA,NA,NA,NA
"Slaty-legged Crake","Rallina eurizonoides","","","",87,0.0459770114942529,0.202586206896552,0.275862068965517,18.7126436781609,1.37976877350183
"Ruddy-breasted Crake","Zapornia fusca","X","X","X",450,0.0422222222222222,0.288333333333333,0.36,15.3644444444444,0.639334304232454
"Brown Crake","Zapornia akool","X","X","X",429,0.0512820512820513,0.231643356643357,0.361305361305361,12.7692307692308,0.594494792596371
"Little Crake","Zapornia parva","","","",1,NA,NA,NA,6,NA
"Baillon's Crake","Zapornia pusilla","","X","X",268,0.0447761194029851,0.262126865671642,0.242537313432836,16.0820895522388,0.806721551462932
"Black-tailed Crake","Zapornia bicolor","","","X",34,0.0294117647058824,0.323529411764706,0.382352941176471,12.5588235294118,1.95683765018434
"Masked Finfoot","Heliopais personatus","","","X",NA,NA,NA,NA,NA,NA
"Demoiselle Crane","Anthropoides virgo","X","X","X",245,0.110204081632653,0.288265306122449,0.412244897959184,9.98775510204082,0.726487349409788
"Siberian Crane","Leucogeranus leucogeranus","","","X",1,1,NA,NA,18,NA
"Sarus Crane","Antigone antigone","X","X","X",480,0.104166666666667,0.2859375,0.345833333333333,8.56875,0.549743045760665
"Common Crane","Grus grus","X","X","X",282,0.134751773049645,0.332890070921986,0.425531914893617,10.2695035460993,0.688129951560689
"Black-necked Crane","Grus nigricollis","","","X",23,0.217391304347826,0.41304347826087,0.652173913043478,6.91304347826087,1.74662582428624
"Indian Thick-knee","Burhinus indicus","X","X","X",1059,0.0387157695939566,0.276322001888574,0.3890462700661,11.8460812086874,0.393445052691738
