"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Rufous Treepie","Dendrocitta vagabunda","X","X","X",413,0.0920096852300242,0.410411622276029,0.542372881355932,9.44309927360775,0.57577570583716
"Gray Treepie","Dendrocitta formosae","","","",53,0.245283018867925,0.464622641509434,0.528301886792453,8.92452830188679,1.05579475558851
"White-bellied Treepie","Dendrocitta leucogastra","","","X",NA,NA,NA,NA,NA,NA
"Collared Treepie","Dendrocitta frontalis","","","X",NA,NA,NA,NA,NA,NA
"Andaman Treepie","Dendrocitta bayleii","","","X",NA,NA,NA,NA,NA,NA
"Eurasian Magpie","Pica pica","","","",80,0.1625,0.45,0.6625,5.5125,0.886875326602735
"Eurasian Nutcracker","Nucifraga caryocatactes","","","",46,0.217391304347826,0.361413043478261,0.478260869565217,8.1304347826087,1.15209935042665
"Kashmir Nutcracker","Nucifraga multipunctata","","","X",29,0.206896551724138,0.206896551724138,0.448275862068966,6.68965517241379,1.50413208112825
"Red-billed Chough","Pyrrhocorax pyrrhocorax","X","X","X",184,0.233695652173913,0.377717391304348,0.483695652173913,5.96739130434783,0.583845170925268
"Yellow-billed Chough","Pyrrhocorax graculus","","X","X",167,0.131736526946108,0.352544910179641,0.455089820359281,5.83832335329341,0.638575085181158
"Eurasian Jackdaw","Corvus monedula","","","",35,0.0571428571428571,0.317857142857143,0.628571428571429,8.11428571428571,1.5283214937425
"House Crow","Corvus splendens","X","X","X",657,0.0974124809741248,0.435502283105023,0.555555555555556,8.41856925418569,0.436519773335921
"Rook","Corvus frugilegus","","","",NA,NA,NA,NA,NA,NA
"Carrion Crow","Corvus corone","","","",43,0.27906976744186,0.215116279069767,0.418604651162791,7.6046511627907,1.33693093159161
"Hooded Crow","Corvus cornix","","","",1,1,NA,NA,23,NA
"Large-billed Crow","Corvus macrorhynchos","X","X","X",565,0.146902654867257,0.447566371681416,0.557522123893805,8.66371681415929,0.462482051292028
"Pied Crow","Corvus albus","","","",NA,NA,NA,NA,NA,NA
"Common Raven","Corvus corax","","X","X",141,0.170212765957447,0.296985815602837,0.425531914893617,6.4468085106383,0.679257798914705
"Yellow-bellied Fairy-Fantail","Chelidorhynx hypoxanthus","","","",47,0.212765957446809,0.367021276595745,0.468085106382979,9.12765957446809,1.21531787923244
"Gray-headed Canary-Flycatcher","Culicicapa ceylonensis","X","X","X",184,0.135869565217391,0.300271739130435,0.375,10.3315217391304,0.86556114938767
"Fire-capped Tit","Cephalopyrus flammiceps","","","",20,0.25,0.178571428571429,NA,9.9,2.01041477783749
"Yellow-browed Tit","Sylviparus modestus","","","",29,0.0689655172413793,0.267241379310345,0.344827586206897,9.41379310344828,1.61460928373402
"Sultan Tit","Melanochlora sultanea","","","",2,NA,0.5,0.5,7,3.92
"Coal Tit","Periparus ater","","X","X",104,0.221153846153846,0.445913461538462,0.586538461538462,7.58653846153846,0.744898305972814
"Rufous-naped Tit","Periparus rufonuchalis","","","X",75,0.213333333333333,0.291666666666667,0.56,7.64,0.916410589751673
"Rufous-vented Tit","Periparus rubidiventris","","X","X",36,0.111111111111111,0.288194444444444,0.333333333333333,7.5,1.08904443333492
"Gray-crested Tit","Lophophanes dichrous","","","",30,0.3,0.383333333333333,0.333333333333333,8.63333333333333,1.63171045812579
"Azure Tit","Cyanistes cyanus","","","",NA,NA,NA,NA,NA,NA
"Ground Tit","Pseudopodoces humilis","","","",29,0.0344827586206897,0.314655172413793,0.482758620689655,6.96551724137931,1.71676187738385
"Green-backed Tit","Parus monticolus","X","X","X",104,0.192307692307692,0.454326923076923,0.596153846153846,7.71153846153846,0.824451397508407
"Cinereous Tit","Parus cinereus","X","X","X",370,0.140540540540541,0.397972972972973,0.537837837837838,9.04324324324324,0.582702963717539
"White-naped Tit","Machlolophus nuchalis","","","X",45,0.111111111111111,0.225,0.422222222222222,11.8666666666667,1.8807914087512
"Himalayan Black-lored Tit","Machlolophus xanthogenys","","","X",42,0.119047619047619,0.348214285714286,0.357142857142857,9.33333333333333,1.16400020488176
"Indian Yellow Tit","Machlolophus aplonotus","","X","X",81,0.0740740740740741,0.273148148148148,0.333333333333333,10.4444444444444,1.41052096145929
"Yellow-cheeked Tit","Machlolophus spilonotus","","","",9,0.222222222222222,0.277777777777778,0.444444444444444,6.55555555555556,2.59512172934594
"White-crowned Penduline-Tit","Remiz coronatus","","","",NA,NA,NA,NA,NA,NA
"Greater Hoopoe-Lark","Alaemon alaudipes","","","",33,0.121212121212121,0.257575757575758,0.454545454545455,9.87878787878788,2.28681129019238
"Rufous-tailed Lark","Ammomanes phoenicura","X","X","X",311,0.0739549839228296,0.315112540192926,0.434083601286174,9.92282958199357,0.699172811380388
"Desert Lark","Ammomanes deserti","","","",22,0.227272727272727,0.363636363636364,0.5,7.36363636363636,2.27254593215937
"Black-crowned Sparrow-Lark","Eremopterix nigriceps","","","",36,0.111111111111111,0.302083333333333,0.305555555555556,7.44444444444444,1.77802109446027
"Ashy-crowned Sparrow-Lark","Eremopterix griseus","X","X","X",423,0.0780141843971631,0.358747044917258,0.475177304964539,9.42316784869976,0.58347553044004
"Horsefield's Bushlark","Mirafra javanica","","","X",NA,NA,NA,NA,NA,NA
"Bengal Bushlark","Mirafra assamica","","","X",4,NA,0.25,NA,7,4.8672237124121
"Jerdon's Bushlark","Mirafra affinis","","X","X",96,0.0625,0.471354166666667,0.625,13.4791666666667,1.18505562519036
"Indian Bushlark","Mirafra erythroptera","X","X","X",240,0.1,0.294791666666667,0.445833333333333,10.1166666666667,0.762394355272988
"Horned Lark","Eremophila alpestris","","X","X",99,0.191919191919192,0.387626262626263,0.565656565656566,5.61616161616162,0.804709837556963
"Greater Short-toed Lark","Calandrella brachydactyla","X","X","X",167,0.0958083832335329,0.282185628742515,0.323353293413174,10.7844311377246,0.968889090495694
"Mongolian Short-toed Lark","Calandrella dukhunensis","","","",NA,NA,NA,NA,NA,NA
"Hume's Lark","Calandrella acutirostris","","","X",45,0.244444444444444,0.238888888888889,0.444444444444444,7.15555555555556,1.22537500432911
"Bimaculated Lark","Melanocorypha bimaculata","","","",46,0.108695652173913,0.241847826086957,0.282608695652174,10.4565217391304,1.77276981727374
"Tibetan Lark","Melanocorypha maxima","","","",5,NA,0.485714285714286,0.6,4.4,2.20009454342308
"Turkestan Short-toed Lark","Alaudala heinei","","","",NA,NA,NA,NA,NA,NA
"Sand Lark","Alaudala raytal","","","",37,NA,0.253378378378378,0.432432432432432,11.2162162162162,2.02247638142356
"Eurasian Skylark","Alauda arvensis","","","",NA,NA,NA,NA,NA,NA
"Oriental Skylark","Alauda gulgula","","X","X",163,0.104294478527607,0.208588957055215,0.196319018404908,11.478527607362,0.980235626425762
"Crested Lark","Galerida cristata","X","X","X",147,0.115646258503401,0.308673469387755,0.428571428571429,9.56462585034014,0.953771014259079
"Malabar Lark","Galerida malabarica","","","X",47,0.106382978723404,0.414893617021277,0.595744680851064,13.6382978723404,1.6653631816329
"Tawny Lark","Galerida deva","","X","X",94,0.0851063829787234,0.31781914893617,0.404255319148936,13.0957446808511,1.20022952530702
"Common Tailorbird","Orthotomus sutorius","X","X","X",496,0.102822580645161,0.433467741935484,0.592741935483871,9.42137096774194,0.513481280530129
"Dark-necked Tailorbird","Orthotomus atrogularis","","","",2,NA,0.75,NA,9,9.8
"Himalayan Prinia","Prinia crinigera","","","",58,0.172413793103448,0.362068965517241,0.413793103448276,8.44827586206897,1.09100750010802
"Black-throated Prinia","Prinia atrogularis","","","X",3,NA,0.4,0.666666666666667,6.66666666666667,2.35562683330314
"Rufous-crowned Prinia","Prinia khasiana","","","X",2,0.5,0.75,1,9,9.8
"Hill Prinia","Prinia superciliaris","","","",NA,NA,NA,NA,NA,NA
"Gray-crowned Prinia","Prinia cinereocapilla","","","X",NA,NA,NA,NA,NA,NA
"Rufous-fronted Prinia","Prinia buchanani","","X","X",145,0.0689655172413793,0.282758620689655,0.510344827586207,11.1448275862069,0.937587948294677
"Rufescent Prinia","Prinia rufescens","","","",1,1,1,1,14,NA
"Gray-breasted Prinia","Prinia hodgsonii","X","X","X",327,0.0825688073394495,0.330275229357798,0.477064220183486,10.5749235474006,0.643531167770761
"Delicate Prinia","Prinia lepida","","","",61,0.0983606557377049,0.233606557377049,0.475409836065574,11.016393442623,1.52200150640717
"Jungle Prinia","Prinia sylvatica","X","X","X",259,0.0540540540540541,0.328185328185328,0.544401544401544,11.4054054054054,0.747701871830473
"Yellow-bellied Prinia","Prinia flaviventris","","","",1,NA,1,NA,7,NA
"Ashy Prinia","Prinia socialis","X","X","X",424,0.0754716981132075,0.418632075471698,0.523584905660377,9.19575471698113,0.563199414558267
"Plain Prinia","Prinia inornata","X","X","X",443,0.0586907449209932,0.373589164785553,0.5372460496614,9.76749435665914,0.548761773668304
"Zitting Cisticola","Cisticola juncidis","","X","X",267,0.048689138576779,0.303838951310861,0.50187265917603,11.7715355805243,0.722066251139809
"Golden-headed Cisticola","Cisticola exilis","","","X",1,NA,1,NA,14,NA
"Thick-billed Warbler","Arundinax aedon","","","",12,0.0833333333333333,0.239583333333333,0.333333333333333,19.4166666666667,2.65887403069629
"Booted Warbler","Iduna caligata","","X","X",221,0.0361990950226244,0.345588235294118,0.547511312217195,12.4072398190045,0.791729556465072
"Sykes's Warbler","Iduna rama","","","",NA,NA,NA,NA,NA,NA
"Black-browed Reed Warbler","Acrocephalus bistrigiceps","","","",NA,NA,NA,NA,NA,NA
"Moustached Warbler","Acrocephalus melanopogon","","","",3,NA,0.333333333333333,NA,12.3333333333333,11.8863581937914
"Sedge Warbler","Acrocephalus schoenobaenus","","","",2,1,NA,NA,19,7.84
"Paddyfield Warbler","Acrocephalus agricola","","","",89,0.0786516853932584,0.200842696629213,0.191011235955056,15.2696629213483,1.25117790824639
"Blunt-winged Warbler","Acrocephalus concinens","","","",NA,NA,NA,NA,NA,NA
"Blyth's Reed Warbler","Acrocephalus dumetorum","X","X","X",272,0.102941176470588,0.360753676470588,0.525735294117647,11.8272058823529,0.704409962225003
"Large-billed Reed Warbler","Acrocephalus orinus","","","",NA,NA,NA,NA,NA,NA
"Great Reed Warbler","Acrocephalus arundinaceus","","","",NA,NA,NA,NA,NA,NA
"Oriental Reed Warbler","Acrocephalus orientalis","","","",NA,NA,NA,NA,NA,NA
"Clamorous Reed Warbler","Acrocephalus stentoreus","","X","X",197,0.0558375634517767,0.296319796954315,0.370558375634518,12.507614213198,0.865966424543826
"Pallas's Grasshopper Warbler","Helopsaltes certhiola","","","",NA,NA,NA,NA,NA,NA
"Lanceolated Warbler","Locustella lanceolata","","","",NA,NA,NA,NA,NA,NA
"Brown Bush Warbler","Locustella luteoventris","","","",1,NA,1,NA,4,NA
"Common Grasshopper-Warbler","Locustella naevia","","","",NA,NA,NA,NA,NA,NA
"Long-billed Bush Warbler","Locustella major","","","X",1,1,NA,NA,7,NA
"Chinese Bush Warbler","Locustella tacsanowskia","","","",NA,NA,NA,NA,NA,NA
"Baikal Bush Warbler","Locustella davidi","","","",NA,NA,NA,NA,NA,NA
"West Himalayan Bush Warbler","Locustella kashmirensis","","","X",6,NA,0.25,0.333333333333333,10,2.42702561447821
"Spotted Bush Warbler","Locustella thoracica","","","",NA,NA,NA,NA,NA,NA
"Russet Bush Warbler","Locustella mandelli","","","",2,0.5,NA,NA,9,9.8
"Broad-tailed Grassbird","Schoenicola platyurus","","","X",1,NA,1,1,25,NA
"Bristled Grassbird","Schoenicola striatus","","","X",2,0.5,NA,NA,16,17.64
"Striated Grassbird","Megalurus palustris","","","",2,NA,0.625,0.5,24,1.96
"Scaly-breasted Cupwing","Pnoepyga albiventer","","","",38,0.184210526315789,0.315789473684211,0.473684210526316,9.47368421052632,1.32182739829532
"Immaculate Cupwing","Pnoepyga immaculata","","","X",9,NA,0.253968253968254,NA,10.1111111111111,2.49733289830136
"Pygmy Cupwing","Pnoepyga pusilla","","","",11,0.0909090909090909,0.261363636363636,0.272727272727273,7.81818181818182,2.95266144127241
"Gray-throated Martin","Riparia chinensis","","X","X",116,0.129310344827586,0.232758620689655,0.310344827586207,9.87068965517241,1.11886062670948
"Bank Swallow","Riparia riparia","","","",35,0.0285714285714286,0.189285714285714,0.428571428571429,13.4,1.95042366438378
"Pale Sand Martin","Riparia diluta","","","",NA,NA,NA,NA,NA,NA
"Eurasian Crag-Martin","Ptyonoprogne rupestris","","X","X",123,0.24390243902439,0.242886178861789,0.373983739837398,8.52845528455285,1.01681450065891
"Dusky Crag-Martin","Ptyonoprogne concolor","X","X","X",321,0.11214953271028,0.353971962616822,0.482866043613707,10.208722741433,0.65194894013361
"Barn Swallow","Hirundo rustica","X","X","X",489,0.104294478527607,0.371421267893661,0.492842535787321,9.86503067484663,0.505883570271021
"Wire-tailed Swallow","Hirundo smithii","X","X","X",373,0.0991957104557641,0.369638069705094,0.53887399463807,9.80428954423592,0.61692109464495
"Hill Swallow","Hirundo domicola","","","X",2,0.5,0.875,1,22.5,2.94
"Pacific Swallow","Hirundo tahitica","","","",NA,NA,NA,NA,NA,NA
"Red-rumped Swallow","Cecropis daurica","X","X","X",465,0.116129032258065,0.373387096774194,0.524731182795699,9.84086021505376,0.520606581251466
"Striated Swallow","Cecropis striolata","","","",NA,NA,NA,NA,NA,NA
"Streak-throated Swallow","Petrochelidon fluvicola","","X","X",205,0.024390243902439,0.265853658536585,0.429268292682927,11.8878048780488,0.863255308328017
"Common House-Martin","Delichon urbicum","","","",60,0.233333333333333,0.195833333333333,0.433333333333333,9.35,1.58385521937209
"Asian House-Martin","Delichon dasypus","","","",33,0.181818181818182,0.136363636363636,0.121212121212121,8.39393939393939,1.41692206416038
"Nepal House-Martin","Delichon nipalense","","","",18,0.0555555555555556,0.319444444444444,0.333333333333333,9.33333333333333,1.94068918423428
"Gray-headed Bulbul","Brachypodius priocephalus","","","X",3,0.333333333333333,0.5,0.333333333333333,20.6666666666667,3.97407151979484
"Black-headed Bulbul","Brachypodius melanocephalos","","","",NA,NA,NA,NA,NA,NA
"Andaman Bulbul","Brachypodius fuscoflavescens","","","X",NA,NA,NA,NA,NA,NA
"Black-crested Bulbul","Rubigula flaviventris","","","",9,0.111111111111111,0.285714285714286,0.444444444444444,8.77777777777778,3.12949015687465
"Flame-throated Bulbul","Rubigula gularis","","","X",3,NA,0.333333333333333,NA,20.6666666666667,3.97407151979484
"Crested Finchbill","Spizixos canifrons","","","",5,0.2,0.375,0.4,6,3.96869751933805
"Striated Bulbul","Pycnonotus striatus","","","",2,0.5,0.5,NA,9,9.8
"Red-vented Bulbul","Pycnonotus cafer","X","X","X",643,0.102643856920684,0.488335925349922,0.622083981337481,8.25349922239502,0.445465572301902
"Red-whiskered Bulbul","Pycnonotus jocosus","X","X","X",150,0.106666666666667,0.4725,0.56,11.8466666666667,1.05369728846553
"White-eared Bulbul","Pycnonotus leucotis","X","X","X",187,0.0748663101604278,0.397727272727273,0.566844919786096,8.45989304812834,0.834586291198704
"Himalayan Bulbul","Pycnonotus leucogenys","X","X","X",97,0.22680412371134,0.527061855670103,0.577319587628866,7.4020618556701,0.824372543846275
"Yellow-throated Bulbul","Pycnonotus xantholaemus","","","X",28,0.107142857142857,0.433035714285714,0.5,12.75,2.77483599782308
"Flavescent Bulbul","Pycnonotus flavescens","","","",4,0.25,0.4,0.25,7,4.73384973708855
"White-browed Bulbul","Pycnonotus luteolus","X","X","X",150,0.08,0.403333333333333,0.48,11.2666666666667,1.01699622927053
"White-throated Bulbul","Alophoixus flaveolus","","","",4,NA,0.625,NA,6.75,4.8918265164115
"Gray-eyed Bulbul","Iole propinqua","","","",NA,NA,NA,NA,NA,NA
"Cachar Bulbul","Iole cacharensis","","","X",NA,NA,NA,NA,NA,NA
"Yellow-browed Bulbul","Iole indica","","","X",20,0.15,0.325,0.4,14.75,2.40838338441283
"Black Bulbul","Hypsipetes leucocephalus","","X","X",94,0.180851063829787,0.468085106382979,0.51063829787234,7.48936170212766,0.842563655248165
"Square-tailed Bulbul","Hypsipetes ganeesa","","","X",20,0.2,0.4,0.5,15.85,2.60363353391897
"Nicobar Bulbul","Hypsipetes nicobariensis","","","X",2,NA,0.666666666666667,0.5,3.5,2.94
"Ashy Bulbul","Hemixos flavala","","","",6,0.166666666666667,0.25,0.166666666666667,9.33333333333333,4.68399449662833
"Mountain Bulbul","Ixos mcclellandii","","","",10,0.2,0.2125,0.3,7.4,3.48417221158771
"Wood Warbler","Phylloscopus sibilatrix","","","",NA,NA,NA,NA,NA,NA
"Ashy-throated Warbler","Phylloscopus maculipennis","","","",42,0.19047619047619,0.324404761904762,0.404761904761905,8.59523809523809,1.38199533686301
"Buff-barred Warbler","Phylloscopus pulcher","","","",53,0.188679245283019,0.278301886792453,0.264150943396226,8.47169811320755,1.14905029776559
"Yellow-browed Warbler","Phylloscopus inornatus","","","",12,0.166666666666667,0.273809523809524,0.333333333333333,12.1666666666667,4.67092835710116
"Hume's Warbler","Phylloscopus humei","X","X","X",209,0.133971291866029,0.245813397129187,0.406698564593301,10.2105263157895,0.799139101512521
"Brooks's Leaf Warbler","Phylloscopus subviridis","","","X",4,0.75,NA,NA,10,9.26259862745511
"Chinese Leaf Warbler","Phylloscopus yunnanensis","","","",NA,NA,NA,NA,NA,NA
"Lemon-rumped Warbler","Phylloscopus chloronotus","","X","X",99,0.191919191919192,0.362373737373737,0.515151515151515,8.11111111111111,0.844648566504358
"Sichuan Leaf Warbler","Phylloscopus forresti","","","",NA,NA,NA,NA,NA,NA
"Tytler's Leaf Warbler","Phylloscopus tytleri","","","X",22,0.227272727272727,0.278409090909091,0.409090909090909,13.1818181818182,2.93967858665492
"Sulphur-bellied Warbler","Phylloscopus griseolus","","X","X",182,0.0934065934065934,0.228021978021978,0.373626373626374,9.81868131868132,0.902794952544338
"Tickell's Leaf Warbler","Phylloscopus affinis","","X","X",120,0.133333333333333,0.247916666666667,0.316666666666667,9.625,1.12685676839188
"Dusky Warbler","Phylloscopus fuscatus","","","",7,0.428571428571429,0.224489795918367,0.142857142857143,11.7142857142857,5.05553162387498
"Smoky Warbler","Phylloscopus fuligiventer","","","",1,NA,NA,NA,11,NA
"Plain Leaf Warbler","Phylloscopus neglectus","","","",6,0.166666666666667,0.222222222222222,NA,11.5,3.60519255149199
"Buff-throated Warbler","Phylloscopus subaffinis","","","",NA,NA,NA,NA,NA,NA
"Willow Warbler","Phylloscopus trochilus","","","",NA,NA,NA,NA,NA,NA
"Mountain Chiffchaff","Phylloscopus sindianus","","","",93,0.225806451612903,0.309139784946237,0.451612903225806,6.01075268817204,0.838790864077444
"Common Chiffchaff","Phylloscopus collybita","X","X","X",233,0.0944206008583691,0.262339055793991,0.412017167381974,10.3347639484979,0.736461629116123
"White-spectacled Warbler","Phylloscopus intermedius","","","",2,0.5,0.5,NA,10,7.84
"Gray-cheeked Warbler","Phylloscopus poliogenys","","","",8,0.25,0.1875,0.125,6.75,2.91068720408085
"Green-crowned Warbler","Phylloscopus burkii","","","X",4,NA,0.35,NA,7.75,2.17300866695618
"Gray-crowned Warbler","Phylloscopus tephrocephalus","","","",NA,NA,NA,NA,NA,NA
"Whistler's Warbler","Phylloscopus whistleri","","","",40,0.125,0.321875,0.425,9.6,1.33672604254593
"Green Warbler","Phylloscopus nitidus","","","",NA,NA,NA,NA,NA,NA
"Greenish Warbler","Phylloscopus trochiloides","X","X","X",341,0.0821114369501466,0.304985337243402,0.439882697947214,10.6363636363636,0.638992919127826
"Two-barred Warbler","Phylloscopus plumbeitarsus","","","",NA,NA,NA,NA,NA,NA
"Large-billed Leaf Warbler","Phylloscopus magnirostris","","","",43,0.27906976744186,0.197674418604651,0.27906976744186,12.1860465116279,1.9775632776314
"Pale-legged Leaf Warbler","Phylloscopus tenellipes","","","",NA,NA,NA,NA,NA,NA
"Sakhalin Leaf Warbler","Phylloscopus borealoides","","","",NA,NA,NA,NA,NA,NA
"Arctic Warbler","Phylloscopus borealis","","","",NA,NA,NA,NA,NA,NA
"Chestnut-crowned Warbler","Phylloscopus castaniceps","","","",10,0.1,0.3,0.5,8.7,2.907883843011
"Yellow-vented Warbler","Phylloscopus cantator","","","X",2,0.5,1,NA,11.5,4.9
