"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km"
"Fulvous Whistling-Duck","Dendrocygna bicolor","","","",NA,NA,NA,NA,NA,NA
"Lesser Whistling-Duck","Dendrocygna javanica","","","X",10,NA,0.4,0.7,10.6,4.42340924325721
"Bar-headed Goose","Anser indicus","","","X",6,NA,0.4375,0.333333333333333,9.66666666666667,6.35448537998511
"Graylag Goose","Anser anser","","","X",10,NA,0.3,0.7,12.7,4.72075718973603
"Greater White-fronted Goose","Anser albifrons","","","",1,NA,1,1,3,NA
"Lesser White-fronted Goose","Anser erythropus","","","",NA,NA,NA,NA,NA,NA
"Taiga Bean-Goose","Anser fabalis","","","",NA,NA,NA,NA,NA,NA
"Tundra Bean-Goose","Anser serrirostris","","","",NA,NA,NA,NA,NA,NA
"Red-breasted Goose","Branta ruficollis","","","",NA,NA,NA,NA,NA,NA
"Mute Swan","Cygnus olor","","","",NA,NA,NA,NA,NA,NA
"Tundra Swan","Cygnus columbianus","","","",NA,NA,NA,NA,NA,NA
"Whooper Swan","Cygnus cygnus","","","",NA,NA,NA,NA,NA,NA
"Knob-billed Duck","Sarkidiornis melanotos","","","X",4,NA,0.4375,0.5,8.5,5.45640907557342
"Ruddy Shelduck","Tadorna ferruginea","","","X",12,NA,0.488095238095238,0.583333333333333,12,4.28871952353091
"Common Shelduck","Tadorna tadorna","","","",1,NA,NA,NA,25,NA
"Cotton Pygmy-Goose","Nettapus coromandelianus","","","X",NA,NA,NA,NA,NA,NA
"Mandarin Duck","Aix galericulata","","","",NA,NA,NA,NA,NA,NA
"Baikal Teal","Sibirionetta formosa","","","",NA,NA,NA,NA,NA,NA
"Garganey","Spatula querquedula","","","X",11,NA,0.318181818181818,0.181818181818182,12.2727272727273,4.63135644054081
"Northern Shoveler","Spatula clypeata","","","X",18,0.0555555555555556,0.333333333333333,0.333333333333333,11.4444444444444,3.06940807655976
"Gadwall","Mareca strepera","","","X",19,0.0526315789473684,0.309210526315789,0.368421052631579,12.3684210526316,2.87611413235087
"Falcated Duck","Mareca falcata","","","",NA,NA,NA,NA,NA,NA
"Eurasian Wigeon","Mareca penelope","","","X",12,0.0833333333333333,0.302083333333333,0.333333333333333,12,4.08006535895362
"Indian Spot-billed Duck","Anas poecilorhyncha","","","X",11,NA,0.597402597402597,0.818181818181818,11.0909090909091,4.11519000294404
"Eastern Spot-billed Duck","Anas zonorhyncha","","","",NA,NA,NA,NA,NA,NA
"Mallard","Anas platyrhynchos","","","X",33,NA,0.28030303030303,0.484848484848485,10.4242424242424,1.95448029019866
"Northern Pintail","Anas acuta","","","X",17,0.0588235294117647,0.301470588235294,0.352941176470588,11.4117647058824,3.21998946891613
"Green-winged Teal","Anas crecca","","","X",18,0.0555555555555556,0.388888888888889,0.5,11.3888888888889,3.02788516928934
"Andaman Teal","Anas albogularis","","","",NA,NA,NA,NA,NA,NA
"Marbled Duck","Marmaronetta angustirostris","","","",NA,NA,NA,NA,NA,NA
"Pink-headed Duck","Rhodonessa caryophyllacea","","","",NA,NA,NA,NA,NA,NA
"White-winged Duck","Asarcornis scutulata","","","",NA,NA,NA,NA,NA,NA
"Red-crested Pochard","Netta rufina","","","X",8,NA,0.354166666666667,0.25,13.125,4.21412209125459
"Common Pochard","Aythya ferina","","","X",10,0.1,0.3625,0.4,12.8,3.85189731027307
"Ferruginous Duck","Aythya nyroca","","","X",5,0.2,0.6,0.8,12.4,6.94625769749439
"Baer's Pochard","Aythya baeri","","","",NA,NA,NA,NA,NA,NA
"Tufted Duck","Aythya fuligula","","","X",8,NA,0.339285714285714,0.375,13.25,4.10381529798796
"Greater Scaup","Aythya marila","","","",NA,NA,NA,NA,NA,NA
"Long-tailed Duck","Clangula hyemalis","","","",NA,NA,NA,NA,NA,NA
"Common Goldeneye","Bucephala clangula","","","",NA,NA,NA,NA,NA,NA
"Smew","Mergellus albellus","","","",NA,NA,NA,NA,NA,NA
"Common Merganser","Mergus merganser","","","X",2,NA,0.5,0.5,15.5,18.62
"Red-breasted Merganser","Mergus serrator","","","",NA,NA,NA,NA,NA,NA
"White-headed Duck","Oxyura leucocephala","","","",NA,NA,NA,NA,NA,NA
"Nicobar Megapode","Megapodius nicobariensis","","","",NA,NA,NA,NA,NA,NA
"Hill Partridge","Arborophila torqueola","","","X",1,NA,1,NA,14,NA
"Chestnut-breasted Partridge","Arborophila mandellii","","","",NA,NA,NA,NA,NA,NA
"Rufous-throated Partridge","Arborophila rufogularis","","","",NA,NA,NA,NA,NA,NA
